,METER_DATE,YEAR,MONTH,DAY,SEASON,HOUR,TIME_PERIOD,KIMHAE
20114,2021-12-05 12:00:00,2021,12,5,3,12,2,38
20115,2021-12-05 13:00:00,2021,12,5,3,13,2,36
20116,2021-12-05 14:00:00,2021,12,5,3,14,2,33
20117,2021-12-05 15:00:00,2021,12,5,3,15,2,35
20118,2021-12-05 16:00:00,2021,12,5,3,16,2,39
20119,2021-12-05 17:00:00,2021,12,5,3,17,2,45
20120,2021-12-05 18:00:00,2021,12,5,3,18,3,53
20121,2021-12-05 19:00:00,2021,12,5,3,19,3,61
20122,2021-12-05 20:00:00,2021,12,5,3,20,3,63
20123,2021-12-05 21:00:00,2021,12,5,3,21,3,64
20124,2021-12-05 22:00:00,2021,12,5,3,22,3,62
20125,2021-12-05 23:00:00,2021,12,5,3,23,3,60
20126,2021-12-06 00:00:00,2021,12,6,3,0,0,56
20127,2021-12-06 01:00:00,2021,12,6,3,1,0,50
20128,2021-12-06 02:00:00,2021,12,6,3,2,0,48
20129,2021-12-06 03:00:00,2021,12,6,3,3,0,44
20130,2021-12-06 04:00:00,2021,12,6,3,4,0,45
20131,2021-12-06 05:00:00,2021,12,6,3,5,0,45
20132,2021-12-06 06:00:00,2021,12,6,3,6,1,44
20133,2021-12-06 07:00:00,2021,12,6,3,7,1,49
20134,2021-12-06 08:00:00,2021,12,6,3,8,1,49
20135,2021-12-06 09:00:00,2021,12,6,3,9,1,47
20136,2021-12-06 10:00:00,2021,12,6,3,10,1,43
20137,2021-12-06 11:00:00,2021,12,6,3,11,1,38
20138,2021-12-06 12:00:00,2021,12,6,3,12,2,35
20139,2021-12-06 13:00:00,2021,12,6,3,13,2,30
20140,2021-12-06 14:00:00,2021,12,6,3,14,2,32
20141,2021-12-06 15:00:00,2021,12,6,3,15,2,31
20142,2021-12-06 16:00:00,2021,12,6,3,16,2,31
20143,2021-12-06 17:00:00,2021,12,6,3,17,2,36
20144,2021-12-06 18:00:00,2021,12,6,3,18,3,43
20145,2021-12-06 19:00:00,2021,12,6,3,19,3,56
20146,2021-12-06 20:00:00,2021,12,6,3,20,3,60
20147,2021-12-06 21:00:00,2021,12,6,3,21,3,63
20148,2021-12-06 22:00:00,2021,12,6,3,22,3,64
20149,2021-12-06 23:00:00,2021,12,6,3,23,3,61
20150,2021-12-07 00:00:00,2021,12,7,3,0,0,54
20151,2021-12-07 01:00:00,2021,12,7,3,1,0,52
20152,2021-12-07 02:00:00,2021,12,7,3,2,0,47
20153,2021-12-07 03:00:00,2021,12,7,3,3,0,44
20154,2021-12-07 04:00:00,2021,12,7,3,4,0,40
20155,2021-12-07 05:00:00,2021,12,7,3,5,0,39
20156,2021-12-07 06:00:00,2021,12,7,3,6,1,41
20157,2021-12-07 07:00:00,2021,12,7,3,7,1,46
20158,2021-12-07 08:00:00,2021,12,7,3,8,1,50
20159,2021-12-07 09:00:00,2021,12,7,3,9,1,42
20160,2021-12-07 10:00:00,2021,12,7,3,10,1,35
20161,2021-12-07 11:00:00,2021,12,7,3,11,1,29
20162,2021-12-07 12:00:00,2021,12,7,3,12,2,27
20163,2021-12-07 13:00:00,2021,12,7,3,13,2,26
20164,2021-12-07 14:00:00,2021,12,7,3,14,2,25
20165,2021-12-07 15:00:00,2021,12,7,3,15,2,26
20166,2021-12-07 16:00:00,2021,12,7,3,16,2,25
20167,2021-12-07 17:00:00,2021,12,7,3,17,2,28
20168,2021-12-07 18:00:00,2021,12,7,3,18,3,40
20169,2021-12-07 19:00:00,2021,12,7,3,19,3,54
20170,2021-12-07 20:00:00,2021,12,7,3,20,3,57
20171,2021-12-07 21:00:00,2021,12,7,3,21,3,58
20172,2021-12-07 22:00:00,2021,12,7,3,22,3,56
20173,2021-12-07 23:00:00,2021,12,7,3,23,3,55
20174,2021-12-08 00:00:00,2021,12,8,3,0,0,54
20175,2021-12-08 01:00:00,2021,12,8,3,1,0,46
20176,2021-12-08 02:00:00,2021,12,8,3,2,0,44
20177,2021-12-08 03:00:00,2021,12,8,3,3,0,44
20178,2021-12-08 04:00:00,2021,12,8,3,4,0,41
20179,2021-12-08 05:00:00,2021,12,8,3,5,0,39
20180,2021-12-08 06:00:00,2021,12,8,3,6,1,42
20181,2021-12-08 07:00:00,2021,12,8,3,7,1,45
20182,2021-12-08 08:00:00,2021,12,8,3,8,1,47
20183,2021-12-08 09:00:00,2021,12,8,3,9,1,40
20184,2021-12-08 10:00:00,2021,12,8,3,10,1,35
20185,2021-12-08 11:00:00,2021,12,8,3,11,1,30
20186,2021-12-08 12:00:00,2021,12,8,3,12,2,26
20187,2021-12-08 13:00:00,2021,12,8,3,13,2,27
20188,2021-12-08 14:00:00,2021,12,8,3,14,2,22
20189,2021-12-08 15:00:00,2021,12,8,3,15,2,25
20190,2021-12-08 16:00:00,2021,12,8,3,16,2,26
20191,2021-12-08 17:00:00,2021,12,8,3,17,2,29
20192,2021-12-08 18:00:00,2021,12,8,3,18,3,40
20193,2021-12-08 19:00:00,2021,12,8,3,19,3,51
20194,2021-12-08 20:00:00,2021,12,8,3,20,3,58
20195,2021-12-08 21:00:00,2021,12,8,3,21,3,59
20196,2021-12-08 22:00:00,2021,12,8,3,22,3,59
20197,2021-12-08 23:00:00,2021,12,8,3,23,3,58
20198,2021-12-09 00:00:00,2021,12,9,3,0,0,53
20199,2021-12-09 01:00:00,2021,12,9,3,1,0,47
20200,2021-12-09 02:00:00,2021,12,9,3,2,0,43
20201,2021-12-09 03:00:00,2021,12,9,3,3,0,41
20202,2021-12-09 04:00:00,2021,12,9,3,4,0,40
20203,2021-12-09 05:00:00,2021,12,9,3,5,0,40
20204,2021-12-09 06:00:00,2021,12,9,3,6,1,40
20205,2021-12-09 07:00:00,2021,12,9,3,7,1,43
20206,2021-12-09 08:00:00,2021,12,9,3,8,1,54
20207,2021-12-09 09:00:00,2021,12,9,3,9,1,44
20208,2021-12-09 10:00:00,2021,12,9,3,10,1,31
20209,2021-12-09 11:00:00,2021,12,9,3,11,1,26
20210,2021-12-09 12:00:00,2021,12,9,3,12,2,24
20211,2021-12-09 13:00:00,2021,12,9,3,13,2,24
20212,2021-12-09 14:00:00,2021,12,9,3,14,2,24
20213,2021-12-09 15:00:00,2021,12,9,3,15,2,25
20214,2021-12-09 16:00:00,2021,12,9,3,16,2,25
20215,2021-12-09 17:00:00,2021,12,9,3,17,2,32
20216,2021-12-09 18:00:00,2021,12,9,3,18,3,38
20217,2021-12-09 19:00:00,2021,12,9,3,19,3,47
20218,2021-12-09 20:00:00,2021,12,9,3,20,3,50
20219,2021-12-09 21:00:00,2021,12,9,3,21,3,40
20220,2021-12-09 22:00:00,2021,12,9,3,22,3,50
20221,2021-12-09 23:00:00,2021,12,9,3,23,3,69
20222,2021-12-10 00:00:00,2021,12,10,3,0,0,54
20223,2021-12-10 01:00:00,2021,12,10,3,1,0,49
20224,2021-12-10 02:00:00,2021,12,10,3,2,0,44
20225,2021-12-10 03:00:00,2021,12,10,3,3,0,43
20226,2021-12-10 04:00:00,2021,12,10,3,4,0,44
20227,2021-12-10 05:00:00,2021,12,10,3,5,0,42
20228,2021-12-10 06:00:00,2021,12,10,3,6,1,41
20229,2021-12-10 07:00:00,2021,12,10,3,7,1,43
20230,2021-12-10 08:00:00,2021,12,10,3,8,1,47
20231,2021-12-10 09:00:00,2021,12,10,3,9,1,41
20232,2021-12-10 10:00:00,2021,12,10,3,10,1,33
20233,2021-12-10 11:00:00,2021,12,10,3,11,1,27
20234,2021-12-10 12:00:00,2021,12,10,3,12,2,26
20235,2021-12-10 13:00:00,2021,12,10,3,13,2,20
20236,2021-12-10 14:00:00,2021,12,10,3,14,2,22
20237,2021-12-10 15:00:00,2021,12,10,3,15,2,23
20238,2021-12-10 16:00:00,2021,12,10,3,16,2,23
20239,2021-12-10 17:00:00,2021,12,10,3,17,2,26
20240,2021-12-10 18:00:00,2021,12,10,3,18,3,35
20241,2021-12-10 19:00:00,2021,12,10,3,19,3,43
20242,2021-12-10 20:00:00,2021,12,10,3,20,3,47
20243,2021-12-10 21:00:00,2021,12,10,3,21,3,50
20244,2021-12-10 22:00:00,2021,12,10,3,22,3,51
20245,2021-12-10 23:00:00,2021,12,10,3,23,3,48
20246,2021-12-11 00:00:00,2021,12,11,3,0,0,46
20247,2021-12-11 01:00:00,2021,12,11,3,1,0,45
20248,2021-12-11 02:00:00,2021,12,11,3,2,0,41
20249,2021-12-11 03:00:00,2021,12,11,3,3,0,40
20250,2021-12-11 04:00:00,2021,12,11,3,4,0,38
20251,2021-12-11 05:00:00,2021,12,11,3,5,0,39
20252,2021-12-11 06:00:00,2021,12,11,3,6,1,37
20253,2021-12-11 07:00:00,2021,12,11,3,7,1,39
20254,2021-12-11 08:00:00,2021,12,11,3,8,1,39
20255,2021-12-11 09:00:00,2021,12,11,3,9,1,40
20256,2021-12-11 10:00:00,2021,12,11,3,10,1,36
20257,2021-12-11 11:00:00,2021,12,11,3,11,1,33
20258,2021-12-11 12:00:00,2021,12,11,3,12,2,33
20259,2021-12-11 13:00:00,2021,12,11,3,13,2,28
20260,2021-12-11 14:00:00,2021,12,11,3,14,2,26
20261,2021-12-11 15:00:00,2021,12,11,3,15,2,28
20262,2021-12-11 16:00:00,2021,12,11,3,16,2,27
20263,2021-12-11 17:00:00,2021,12,11,3,17,2,28
20264,2021-12-11 18:00:00,2021,12,11,3,18,3,36
20265,2021-12-11 19:00:00,2021,12,11,3,19,3,44
20266,2021-12-11 20:00:00,2021,12,11,3,20,3,48
20267,2021-12-11 21:00:00,2021,12,11,3,21,3,49
20268,2021-12-11 22:00:00,2021,12,11,3,22,3,48
20269,2021-12-11 23:00:00,2021,12,11,3,23,3,46
20270,2021-12-12 00:00:00,2021,12,12,3,0,0,44
20271,2021-12-12 01:00:00,2021,12,12,3,1,0,42
20272,2021-12-12 02:00:00,2021,12,12,3,2,0,36
20273,2021-12-12 03:00:00,2021,12,12,3,3,0,36
20274,2021-12-12 04:00:00,2021,12,12,3,4,0,35
20275,2021-12-12 05:00:00,2021,12,12,3,5,0,36
20276,2021-12-12 06:00:00,2021,12,12,3,6,1,36
20277,2021-12-12 07:00:00,2021,12,12,3,7,1,36
20278,2021-12-12 08:00:00,2021,12,12,3,8,1,36
20279,2021-12-12 09:00:00,2021,12,12,3,9,1,37
20280,2021-12-12 10:00:00,2021,12,12,3,10,1,34
20281,2021-12-12 11:00:00,2021,12,12,3,11,1,34
20282,2021-12-12 12:00:00,2021,12,12,3,12,2,33
20283,2021-12-12 13:00:00,2021,12,12,3,13,2,34
20284,2021-12-12 14:00:00,2021,12,12,3,14,2,36
20285,2021-12-12 15:00:00,2021,12,12,3,15,2,34
20286,2021-12-12 16:00:00,2021,12,12,3,16,2,33
20287,2021-12-12 17:00:00,2021,12,12,3,17,2,37
20288,2021-12-12 18:00:00,2021,12,12,3,18,3,46
20289,2021-12-12 19:00:00,2021,12,12,3,19,3,59
20290,2021-12-12 20:00:00,2021,12,12,3,20,3,63
20291,2021-12-12 21:00:00,2021,12,12,3,21,3,66
20292,2021-12-12 22:00:00,2021,12,12,3,22,3,62
20293,2021-12-12 23:00:00,2021,12,12,3,23,3,60
20294,2021-12-13 00:00:00,2021,12,13,3,0,0,59
20295,2021-12-13 01:00:00,2021,12,13,3,1,0,53
20296,2021-12-13 02:00:00,2021,12,13,3,2,0,51
20297,2021-12-13 03:00:00,2021,12,13,3,3,0,51
20298,2021-12-13 04:00:00,2021,12,13,3,4,0,49
20299,2021-12-13 05:00:00,2021,12,13,3,5,0,52
20300,2021-12-13 06:00:00,2021,12,13,3,6,1,53
20301,2021-12-13 07:00:00,2021,12,13,3,7,1,54
20302,2021-12-13 08:00:00,2021,12,13,3,8,1,59
20303,2021-12-13 09:00:00,2021,12,13,3,9,1,53
20304,2021-12-13 10:00:00,2021,12,13,3,10,1,44
20305,2021-12-13 11:00:00,2021,12,13,3,11,1,36
20306,2021-12-13 12:00:00,2021,12,13,3,12,2,34
20307,2021-12-13 13:00:00,2021,12,13,3,13,2,33
20308,2021-12-13 14:00:00,2021,12,13,3,14,2,30
20309,2021-12-13 15:00:00,2021,12,13,3,15,2,32
20310,2021-12-13 16:00:00,2021,12,13,3,16,2,35
20311,2021-12-13 17:00:00,2021,12,13,3,17,2,42
20312,2021-12-13 18:00:00,2021,12,13,3,18,3,52
20313,2021-12-13 19:00:00,2021,12,13,3,19,3,67
20314,2021-12-13 20:00:00,2021,12,13,3,20,3,66
20315,2021-12-13 21:00:00,2021,12,13,3,21,3,72
20316,2021-12-13 22:00:00,2021,12,13,3,22,3,74
20317,2021-12-13 23:00:00,2021,12,13,3,23,3,69
20318,2021-12-14 00:00:00,2021,12,14,3,0,0,63
20319,2021-12-14 01:00:00,2021,12,14,3,1,0,57
20320,2021-12-14 02:00:00,2021,12,14,3,2,0,55
20321,2021-12-14 03:00:00,2021,12,14,3,3,0,52
20322,2021-12-14 04:00:00,2021,12,14,3,4,0,54
20323,2021-12-14 05:00:00,2021,12,14,3,5,0,50
20324,2021-12-14 06:00:00,2021,12,14,3,6,1,50
20325,2021-12-14 07:00:00,2021,12,14,3,7,1,57
20326,2021-12-14 08:00:00,2021,12,14,3,8,1,52
20327,2021-12-14 09:00:00,2021,12,14,3,9,1,54
20328,2021-12-14 10:00:00,2021,12,14,3,10,1,37
20329,2021-12-14 11:00:00,2021,12,14,3,11,1,33
20330,2021-12-14 12:00:00,2021,12,14,3,12,2,29
20331,2021-12-14 13:00:00,2021,12,14,3,13,2,30
20332,2021-12-14 14:00:00,2021,12,14,3,14,2,28
20333,2021-12-14 15:00:00,2021,12,14,3,15,2,32
20334,2021-12-14 16:00:00,2021,12,14,3,16,2,31
20335,2021-12-14 17:00:00,2021,12,14,3,17,2,40
20336,2021-12-14 18:00:00,2021,12,14,3,18,3,51
20337,2021-12-14 19:00:00,2021,12,14,3,19,3,63
20338,2021-12-14 20:00:00,2021,12,14,3,20,3,66
20339,2021-12-14 21:00:00,2021,12,14,3,21,3,68
20340,2021-12-14 22:00:00,2021,12,14,3,22,3,71
20341,2021-12-14 23:00:00,2021,12,14,3,23,3,65
20342,2021-12-15 00:00:00,2021,12,15,3,0,0,61
20343,2021-12-15 01:00:00,2021,12,15,3,1,0,58
20344,2021-12-15 02:00:00,2021,12,15,3,2,0,51
20345,2021-12-15 03:00:00,2021,12,15,3,3,0,51
20346,2021-12-15 04:00:00,2021,12,15,3,4,0,51
20347,2021-12-15 05:00:00,2021,12,15,3,5,0,51
20348,2021-12-15 06:00:00,2021,12,15,3,6,1,51
20349,2021-12-15 07:00:00,2021,12,15,3,7,1,50
20350,2021-12-15 08:00:00,2021,12,15,3,8,1,53
20351,2021-12-15 09:00:00,2021,12,15,3,9,1,52
20352,2021-12-15 10:00:00,2021,12,15,3,10,1,39
20353,2021-12-15 11:00:00,2021,12,15,3,11,1,35
20354,2021-12-15 12:00:00,2021,12,15,3,12,2,36
20355,2021-12-15 13:00:00,2021,12,15,3,13,2,32
20356,2021-12-15 14:00:00,2021,12,15,3,14,2,29
20357,2021-12-15 15:00:00,2021,12,15,3,15,2,28
20358,2021-12-15 16:00:00,2021,12,15,3,16,2,30
20359,2021-12-15 17:00:00,2021,12,15,3,17,2,34
20360,2021-12-15 18:00:00,2021,12,15,3,18,3,46
20361,2021-12-15 19:00:00,2021,12,15,3,19,3,57
20362,2021-12-15 20:00:00,2021,12,15,3,20,3,60
20363,2021-12-15 21:00:00,2021,12,15,3,21,3,63
20364,2021-12-15 22:00:00,2021,12,15,3,22,3,67
20365,2021-12-15 23:00:00,2021,12,15,3,23,3,60
20366,2021-12-16 00:00:00,2021,12,16,3,0,0,61
20367,2021-12-16 01:00:00,2021,12,16,3,1,0,50
20368,2021-12-16 02:00:00,2021,12,16,3,2,0,50
20369,2021-12-16 03:00:00,2021,12,16,3,3,0,48
20370,2021-12-16 04:00:00,2021,12,16,3,4,0,44
20371,2021-12-16 05:00:00,2021,12,16,3,5,0,40
20372,2021-12-16 06:00:00,2021,12,16,3,6,1,49
20373,2021-12-16 07:00:00,2021,12,16,3,7,1,48
20374,2021-12-16 08:00:00,2021,12,16,3,8,1,46
20375,2021-12-16 09:00:00,2021,12,16,3,9,1,48
20376,2021-12-16 10:00:00,2021,12,16,3,10,1,46
20377,2021-12-16 11:00:00,2021,12,16,3,11,1,40
20378,2021-12-16 12:00:00,2021,12,16,3,12,2,39
20379,2021-12-16 13:00:00,2021,12,16,3,13,2,34
20380,2021-12-16 14:00:00,2021,12,16,3,14,2,34
20381,2021-12-16 15:00:00,2021,12,16,3,15,2,31
20382,2021-12-16 16:00:00,2021,12,16,3,16,2,35
20383,2021-12-16 17:00:00,2021,12,16,3,17,2,39
20384,2021-12-16 18:00:00,2021,12,16,3,18,3,48
20385,2021-12-16 19:00:00,2021,12,16,3,19,3,53
20386,2021-12-16 20:00:00,2021,12,16,3,20,3,61
20387,2021-12-16 21:00:00,2021,12,16,3,21,3,61
20388,2021-12-16 22:00:00,2021,12,16,3,22,3,62
20389,2021-12-16 23:00:00,2021,12,16,3,23,3,61
20390,2021-12-17 00:00:00,2021,12,17,3,0,0,58
20391,2021-12-17 01:00:00,2021,12,17,3,1,0,53
20392,2021-12-17 02:00:00,2021,12,17,3,2,0,49
20393,2021-12-17 03:00:00,2021,12,17,3,3,0,48
20394,2021-12-17 04:00:00,2021,12,17,3,4,0,47
20395,2021-12-17 05:00:00,2021,12,17,3,5,0,42
20396,2021-12-17 06:00:00,2021,12,17,3,6,1,43
20397,2021-12-17 07:00:00,2021,12,17,3,7,1,48
20398,2021-12-17 08:00:00,2021,12,17,3,8,1,53
20399,2021-12-17 09:00:00,2021,12,17,3,9,1,54
20400,2021-12-17 10:00:00,2021,12,17,3,10,1,43
20401,2021-12-17 11:00:00,2021,12,17,3,11,1,38
20402,2021-12-17 12:00:00,2021,12,17,3,12,2,38
20403,2021-12-17 13:00:00,2021,12,17,3,13,2,38
20404,2021-12-17 14:00:00,2021,12,17,3,14,2,37
20405,2021-12-17 15:00:00,2021,12,17,3,15,2,38
20406,2021-12-17 16:00:00,2021,12,17,3,16,2,50
20407,2021-12-17 17:00:00,2021,12,17,3,17,2,53
20408,2021-12-17 18:00:00,2021,12,17,3,18,3,69
20409,2021-12-17 19:00:00,2021,12,17,3,19,3,86
20410,2021-12-17 20:00:00,2021,12,17,3,20,3,84
20411,2021-12-17 21:00:00,2021,12,17,3,21,3,85
20412,2021-12-17 22:00:00,2021,12,17,3,22,3,84
20413,2021-12-17 23:00:00,2021,12,17,3,23,3,76
20414,2021-12-18 00:00:00,2021,12,18,3,0,0,71
20415,2021-12-18 01:00:00,2021,12,18,3,1,0,68
20416,2021-12-18 02:00:00,2021,12,18,3,2,0,64
20417,2021-12-18 03:00:00,2021,12,18,3,3,0,64
20418,2021-12-18 04:00:00,2021,12,18,3,4,0,62
20419,2021-12-18 05:00:00,2021,12,18,3,5,0,61
20420,2021-12-18 06:00:00,2021,12,18,3,6,1,61
20421,2021-12-18 07:00:00,2021,12,18,3,7,1,68
20422,2021-12-18 08:00:00,2021,12,18,3,8,1,63
20423,2021-12-18 09:00:00,2021,12,18,3,9,1,65
20424,2021-12-18 10:00:00,2021,12,18,3,10,1,58
20425,2021-12-18 11:00:00,2021,12,18,3,11,1,55
20426,2021-12-18 12:00:00,2021,12,18,3,12,2,49
20427,2021-12-18 13:00:00,2021,12,18,3,13,2,47
20428,2021-12-18 14:00:00,2021,12,18,3,14,2,46
20429,2021-12-18 15:00:00,2021,12,18,3,15,2,47
20430,2021-12-18 16:00:00,2021,12,18,3,16,2,44
20431,2021-12-18 17:00:00,2021,12,18,3,17,2,57
20432,2021-12-18 18:00:00,2021,12,18,3,18,3,65
20433,2021-12-18 19:00:00,2021,12,18,3,19,3,77
20434,2021-12-18 20:00:00,2021,12,18,3,20,3,78
20435,2021-12-18 21:00:00,2021,12,18,3,21,3,79
20436,2021-12-18 22:00:00,2021,12,18,3,22,3,78
20437,2021-12-18 23:00:00,2021,12,18,3,23,3,74
20438,2021-12-19 00:00:00,2021,12,19,3,0,0,75
20439,2021-12-19 01:00:00,2021,12,19,3,1,0,64
20440,2021-12-19 02:00:00,2021,12,19,3,2,0,64
20441,2021-12-19 03:00:00,2021,12,19,3,3,0,58
20442,2021-12-19 04:00:00,2021,12,19,3,4,0,57
20443,2021-12-19 05:00:00,2021,12,19,3,5,0,58
20444,2021-12-19 06:00:00,2021,12,19,3,6,1,58
20445,2021-12-19 07:00:00,2021,12,19,3,7,1,59
20446,2021-12-19 08:00:00,2021,12,19,3,8,1,54
20447,2021-12-19 09:00:00,2021,12,19,3,9,1,55
20448,2021-12-19 10:00:00,2021,12,19,3,10,1,52
20449,2021-12-19 11:00:00,2021,12,19,3,11,1,50
20450,2021-12-19 12:00:00,2021,12,19,3,12,2,46
20451,2021-12-19 13:00:00,2021,12,19,3,13,2,45
20452,2021-12-19 14:00:00,2021,12,19,3,14,2,41
20453,2021-12-19 15:00:00,2021,12,19,3,15,2,43
20454,2021-12-19 16:00:00,2021,12,19,3,16,2,47
20455,2021-12-19 17:00:00,2021,12,19,3,17,2,51
20456,2021-12-19 18:00:00,2021,12,19,3,18,3,62
20457,2021-12-19 19:00:00,2021,12,19,3,19,3,73
20458,2021-12-19 20:00:00,2021,12,19,3,20,3,75
20459,2021-12-19 21:00:00,2021,12,19,3,21,3,78
20460,2021-12-19 22:00:00,2021,12,19,3,22,3,75
20461,2021-12-19 23:00:00,2021,12,19,3,23,3,70
20462,2021-12-20 00:00:00,2021,12,20,3,0,0,69
20463,2021-12-20 01:00:00,2021,12,20,3,1,0,67
20464,2021-12-20 02:00:00,2021,12,20,3,2,0,62
20465,2021-12-20 03:00:00,2021,12,20,3,3,0,61
20466,2021-12-20 04:00:00,2021,12,20,3,4,0,59
20467,2021-12-20 05:00:00,2021,12,20,3,5,0,59
20468,2021-12-20 06:00:00,2021,12,20,3,6,1,60
20469,2021-12-20 07:00:00,2021,12,20,3,7,1,60
20470,2021-12-20 08:00:00,2021,12,20,3,8,1,63
20471,2021-12-20 09:00:00,2021,12,20,3,9,1,59
20472,2021-12-20 10:00:00,2021,12,20,3,10,1,46
20473,2021-12-20 11:00:00,2021,12,20,3,11,1,42
20474,2021-12-20 12:00:00,2021,12,20,3,12,2,37
20475,2021-12-20 13:00:00,2021,12,20,3,13,2,34
20476,2021-12-20 14:00:00,2021,12,20,3,14,2,33
20477,2021-12-20 15:00:00,2021,12,20,3,15,2,33
20478,2021-12-20 16:00:00,2021,12,20,3,16,2,35
20479,2021-12-20 17:00:00,2021,12,20,3,17,2,38
20480,2021-12-20 18:00:00,2021,12,20,3,18,3,47
20481,2021-12-20 19:00:00,2021,12,20,3,19,3,64
20482,2021-12-20 20:00:00,2021,12,20,3,20,3,64
20483,2021-12-20 21:00:00,2021,12,20,3,21,3,70
20484,2021-12-20 22:00:00,2021,12,20,3,22,3,67
20485,2021-12-20 23:00:00,2021,12,20,3,23,3,66
20486,2021-12-21 00:00:00,2021,12,21,3,0,0,59
20487,2021-12-21 01:00:00,2021,12,21,3,1,0,54
20488,2021-12-21 02:00:00,2021,12,21,3,2,0,52
20489,2021-12-21 03:00:00,2021,12,21,3,3,0,45
20490,2021-12-21 04:00:00,2021,12,21,3,4,0,51
20491,2021-12-21 05:00:00,2021,12,21,3,5,0,50
20492,2021-12-21 06:00:00,2021,12,21,3,6,1,44
20493,2021-12-21 07:00:00,2021,12,21,3,7,1,51
20494,2021-12-21 08:00:00,2021,12,21,3,8,1,55
20495,2021-12-21 09:00:00,2021,12,21,3,9,1,51
20496,2021-12-21 10:00:00,2021,12,21,3,10,1,41
20497,2021-12-21 11:00:00,2021,12,21,3,11,1,35
20498,2021-12-21 12:00:00,2021,12,21,3,12,2,30
20499,2021-12-21 13:00:00,2021,12,21,3,13,2,28
20500,2021-12-21 14:00:00,2021,12,21,3,14,2,34
20501,2021-12-21 15:00:00,2021,12,21,3,15,2,29
20502,2021-12-21 16:00:00,2021,12,21,3,16,2,30
20503,2021-12-21 17:00:00,2021,12,21,3,17,2,41
20504,2021-12-21 18:00:00,2021,12,21,3,18,3,41
20505,2021-12-21 19:00:00,2021,12,21,3,19,3,43
20506,2021-12-21 20:00:00,2021,12,21,3,20,3,61
20507,2021-12-21 21:00:00,2021,12,21,3,21,3,62
20508,2021-12-21 22:00:00,2021,12,21,3,22,3,70
20509,2021-12-21 23:00:00,2021,12,21,3,23,3,59
20510,2021-12-22 00:00:00,2021,12,22,3,0,0,54
20511,2021-12-22 01:00:00,2021,12,22,3,1,0,52
20512,2021-12-22 02:00:00,2021,12,22,3,2,0,48
20513,2021-12-22 03:00:00,2021,12,22,3,3,0,51
20514,2021-12-22 04:00:00,2021,12,22,3,4,0,42
20515,2021-12-22 05:00:00,2021,12,22,3,5,0,44
20516,2021-12-22 06:00:00,2021,12,22,3,6,1,54
20517,2021-12-22 07:00:00,2021,12,22,3,7,1,43
20518,2021-12-22 08:00:00,2021,12,22,3,8,1,57
20519,2021-12-22 09:00:00,2021,12,22,3,9,1,45
20520,2021-12-22 10:00:00,2021,12,22,3,10,1,32
20521,2021-12-22 11:00:00,2021,12,22,3,11,1,30
20522,2021-12-22 12:00:00,2021,12,22,3,12,2,30
20523,2021-12-22 13:00:00,2021,12,22,3,13,2,28
20524,2021-12-22 14:00:00,2021,12,22,3,14,2,22
20525,2021-12-22 15:00:00,2021,12,22,3,15,2,25
20526,2021-12-22 16:00:00,2021,12,22,3,16,2,30
20527,2021-12-22 17:00:00,2021,12,22,3,17,2,35
20528,2021-12-22 18:00:00,2021,12,22,3,18,3,46
20529,2021-12-22 19:00:00,2021,12,22,3,19,3,58
20530,2021-12-22 20:00:00,2021,12,22,3,20,3,64
20531,2021-12-22 21:00:00,2021,12,22,3,21,3,70
20532,2021-12-22 22:00:00,2021,12,22,3,22,3,65
20533,2021-12-22 23:00:00,2021,12,22,3,23,3,60
20534,2021-12-23 00:00:00,2021,12,23,3,0,0,56
20535,2021-12-23 01:00:00,2021,12,23,3,1,0,49
20536,2021-12-23 02:00:00,2021,12,23,3,2,0,54
20537,2021-12-23 03:00:00,2021,12,23,3,3,0,45
20538,2021-12-23 04:00:00,2021,12,23,3,4,0,48
20539,2021-12-23 05:00:00,2021,12,23,3,5,0,51
20540,2021-12-23 06:00:00,2021,12,23,3,6,1,45
20541,2021-12-23 07:00:00,2021,12,23,3,7,1,55
20542,2021-12-23 08:00:00,2021,12,23,3,8,1,53
20543,2021-12-23 09:00:00,2021,12,23,3,9,1,59
20544,2021-12-23 10:00:00,2021,12,23,3,10,1,35
20545,2021-12-23 11:00:00,2021,12,23,3,11,1,33
20546,2021-12-23 12:00:00,2021,12,23,3,12,2,30
20547,2021-12-23 13:00:00,2021,12,23,3,13,2,31
20548,2021-12-23 14:00:00,2021,12,23,3,14,2,28
20549,2021-12-23 15:00:00,2021,12,23,3,15,2,24
20550,2021-12-23 16:00:00,2021,12,23,3,16,2,30
20551,2021-12-23 17:00:00,2021,12,23,3,17,2,37
20552,2021-12-23 18:00:00,2021,12,23,3,18,3,45
20553,2021-12-23 19:00:00,2021,12,23,3,19,3,61
20554,2021-12-23 20:00:00,2021,12,23,3,20,3,64
20555,2021-12-23 21:00:00,2021,12,23,3,21,3,66
20556,2021-12-23 22:00:00,2021,12,23,3,22,3,67
20557,2021-12-23 23:00:00,2021,12,23,3,23,3,64
20558,2021-12-24 00:00:00,2021,12,24,3,0,0,62
20559,2021-12-24 01:00:00,2021,12,24,3,1,0,50
20560,2021-12-24 02:00:00,2021,12,24,3,2,0,52
20561,2021-12-24 03:00:00,2021,12,24,3,3,0,46
20562,2021-12-24 04:00:00,2021,12,24,3,4,0,50
20563,2021-12-24 05:00:00,2021,12,24,3,5,0,44
