HEAT_SELL_DATE,DAY_OF_THE_WEEK,HOUR,SEJONG
2017-10-10,화,24,25.0
2017-10-11,수,1,25.0
2017-10-11,수,2,23.0
2017-10-11,수,3,16.0
2017-10-11,수,4,18.0
2017-10-11,수,5,21.0
2017-10-11,수,6,21.0
2017-10-11,수,7,24.0
2017-10-11,수,8,32.0
2017-10-11,수,9,29.0
2017-10-11,수,10,28.0
2017-10-11,수,11,20.0
2017-10-11,수,12,23.0
2017-10-11,수,13,20.0
2017-10-11,수,14,23.0
2017-10-11,수,15,19.0
2017-10-11,수,16,19.0
2017-10-11,수,17,20.0
2017-10-11,수,18,21.0
2017-10-11,수,19,28.0
2017-10-11,수,20,40.0
2017-10-11,수,21,39.0
2017-10-11,수,22,41.0
2017-10-11,수,23,32.0
2017-10-11,수,24,30.0
2017-10-12,목,1,29.0
2017-10-12,목,2,25.0
2017-10-12,목,3,22.0
2017-10-12,목,4,21.0
2017-10-12,목,5,22.0
2017-10-12,목,6,22.0
2017-10-12,목,7,26.0
2017-10-12,목,8,34.0
2017-10-12,목,9,31.0
2017-10-12,목,10,25.0
2017-10-12,목,11,23.0
2017-10-12,목,12,24.0
2017-10-12,목,13,21.0
2017-10-12,목,14,25.0
2017-10-12,목,15,19.0
2017-10-12,목,16,24.0
2017-10-12,목,17,22.0
2017-10-12,목,18,29.0
2017-10-12,목,19,32.0
2017-10-12,목,20,41.0
2017-10-12,목,21,47.0
2017-10-12,목,22,49.0
2017-10-12,목,23,40.0
2017-10-12,목,24,35.0
2017-10-13,금,1,34.0
2017-10-13,금,2,35.0
2017-10-13,금,3,27.0
2017-10-13,금,4,28.0
2017-10-13,금,5,26.0
2017-10-13,금,6,29.0
2017-10-13,금,7,33.0
2017-10-13,금,8,44.0
2017-10-13,금,9,34.0
2017-10-13,금,10,27.0
2017-10-13,금,11,25.0
2017-10-13,금,12,24.0
2017-10-13,금,13,24.0
2017-10-13,금,14,23.0
2017-10-13,금,15,19.0
2017-10-13,금,16,22.0
2017-10-13,금,17,20.0
2017-10-13,금,18,27.0
2017-10-13,금,19,35.0
2017-10-13,금,20,31.0
2017-10-13,금,21,43.0
2017-10-13,금,22,34.0
2017-10-13,금,23,29.0
2017-10-13,금,24,30.0
2017-10-14,토,1,33.0
2017-10-14,토,2,30.0
2017-10-14,토,3,26.0
2017-10-14,토,4,23.0
2017-10-14,토,5,24.0
2017-10-14,토,6,23.0
2017-10-14,토,7,23.0
2017-10-14,토,8,31.0
2017-10-14,토,9,29.0
2017-10-14,토,10,27.0
2017-10-14,토,11,24.0
2017-10-14,토,12,27.0
2017-10-14,토,13,22.0
2017-10-14,토,14,21.0
2017-10-14,토,15,24.0
2017-10-14,토,16,23.0
2017-10-14,토,17,20.0
2017-10-14,토,18,26.0
2017-10-14,토,19,31.0
2017-10-14,토,20,35.0
2017-10-14,토,21,40.0
2017-10-14,토,22,41.0
2017-10-14,토,23,41.0
2017-10-14,토,24,33.0
2017-10-15,일,1,30.0
2017-10-15,일,2,28.0
2017-10-15,일,3,29.0
2017-10-15,일,4,30.0
2017-10-15,일,5,24.0
2017-10-15,일,6,28.0
2017-10-15,일,7,20.0
2017-10-15,일,8,27.0
2017-10-15,일,9,28.0
2017-10-15,일,10,29.0
2017-10-15,일,11,25.0
2017-10-15,일,12,26.0
2017-10-15,일,13,24.0
2017-10-15,일,14,22.0
2017-10-15,일,15,23.0
2017-10-15,일,16,21.0
2017-10-15,일,17,22.0
2017-10-15,일,18,28.0
2017-10-15,일,19,31.0
2017-10-15,일,20,44.0
2017-10-15,일,21,48.0
2017-10-15,일,22,41.0
2017-10-15,일,23,42.0
2017-10-15,일,24,31.0
2017-10-16,월,1,30.0
2017-10-16,월,2,31.0
2017-10-16,월,3,29.0
2017-10-16,월,4,26.0
2017-10-16,월,5,23.0
2017-10-16,월,6,28.0
2017-10-16,월,7,33.0
2017-10-16,월,8,42.0
2017-10-16,월,9,29.0
2017-10-16,월,10,25.0
2017-10-16,월,11,23.0
2017-10-16,월,12,23.0
2017-10-16,월,13,25.0
2017-10-16,월,14,22.0
2017-10-16,월,15,24.0
2017-10-16,월,16,20.0
2017-10-16,월,17,25.0
2017-10-16,월,18,22.0
2017-10-16,월,19,35.0
2017-10-16,월,20,47.0
2017-10-16,월,21,47.0
2017-10-16,월,22,45.0
2017-10-16,월,23,43.0
2017-10-16,월,24,38.0
2017-10-17,화,1,42.0
2017-10-17,화,2,36.0
2017-10-17,화,3,36.0
2017-10-17,화,4,31.0
2017-10-17,화,5,33.0
2017-10-17,화,6,34.0
2017-10-17,화,7,40.0
2017-10-17,화,8,47.0
2017-10-17,화,9,37.0
2017-10-17,화,10,34.0
2017-10-17,화,11,27.0
2017-10-17,화,12,25.0
2017-10-17,화,13,28.0
2017-10-17,화,14,24.0
2017-10-17,화,15,25.0
2017-10-17,화,16,22.0
2017-10-17,화,17,21.0
2017-10-17,화,18,25.0
2017-10-17,화,19,33.0
2017-10-17,화,20,45.0
2017-10-17,화,21,46.0
2017-10-17,화,22,50.0
2017-10-17,화,23,42.0
2017-10-17,화,24,37.0
2017-10-18,수,1,36.0
2017-10-18,수,2,34.0
2017-10-18,수,3,31.0
2017-10-18,수,4,27.0
2017-10-18,수,5,28.0
2017-10-18,수,6,28.0
2017-10-18,수,7,34.0
2017-10-18,수,8,44.0
2017-10-18,수,9,40.0
2017-10-18,수,10,30.0
2017-10-18,수,11,27.0
2017-10-18,수,12,25.0
2017-10-18,수,13,24.0
2017-10-18,수,14,21.0
2017-10-18,수,15,25.0
2017-10-18,수,16,24.0
2017-10-18,수,17,23.0
2017-10-18,수,18,27.0
2017-10-18,수,19,39.0
2017-10-18,수,20,49.0
2017-10-18,수,21,48.0
2017-10-18,수,22,49.0
2017-10-18,수,23,46.0
2017-10-18,수,24,38.0
2017-10-19,목,1,33.0
2017-10-19,목,2,35.0
2017-10-19,목,3,29.0
2017-10-19,목,4,31.0
2017-10-19,목,5,27.0
2017-10-19,목,6,32.0
2017-10-19,목,7,35.0
2017-10-19,목,8,48.0
2017-10-19,목,9,39.0
2017-10-19,목,10,23.0
2017-10-19,목,11,27.0
2017-10-19,목,12,26.0
2017-10-19,목,13,22.0
2017-10-19,목,14,20.0
2017-10-19,목,15,20.0
2017-10-19,목,16,24.0
2017-10-19,목,17,19.0
2017-10-19,목,18,22.0
2017-10-19,목,19,33.0
2017-10-19,목,20,40.0
2017-10-19,목,21,45.0
2017-10-19,목,22,42.0
2017-10-19,목,23,44.0
2017-10-19,목,24,36.0
2017-10-20,금,1,34.0
2017-10-20,금,2,31.0
2017-10-20,금,3,29.0
2017-10-20,금,4,30.0
2017-10-20,금,5,29.0
2017-10-20,금,6,30.0
2017-10-20,금,7,36.0
2017-10-20,금,8,42.0
2017-10-20,금,9,33.0
2017-10-20,금,10,25.0
2017-10-20,금,11,24.0
2017-10-20,금,12,23.0
2017-10-20,금,13,23.0
2017-10-20,금,14,23.0
2017-10-20,금,15,20.0
2017-10-20,금,16,22.0
2017-10-20,금,17,35.0
2017-10-20,금,18,41.0
2017-10-20,금,19,47.0
2017-10-20,금,20,59.0
2017-10-20,금,21,70.0
2017-10-20,금,22,63.0
2017-10-20,금,23,45.0
2017-10-20,금,24,41.0
2017-10-21,토,1,41.0
2017-10-21,토,2,30.0
2017-10-21,토,3,31.0
2017-10-21,토,4,26.0
2017-10-21,토,5,33.0
2017-10-21,토,6,35.0
2017-10-21,토,7,34.0
2017-10-21,토,8,32.0
2017-10-21,토,9,30.0
2017-10-21,토,10,31.0
2017-10-21,토,11,31.0
2017-10-21,토,12,28.0
2017-10-21,토,13,23.0
2017-10-21,토,14,23.0
2017-10-21,토,15,23.0
2017-10-21,토,16,19.0
2017-10-21,토,17,20.0
2017-10-21,토,18,23.0
2017-10-21,토,19,33.0
2017-10-21,토,20,41.0
2017-10-21,토,21,42.0
2017-10-21,토,22,36.0
2017-10-21,토,23,37.0
2017-10-21,토,24,37.0
2017-10-22,일,1,37.0
2017-10-22,일,2,33.0
2017-10-22,일,3,31.0
2017-10-22,일,4,28.0
2017-10-22,일,5,27.0
2017-10-22,일,6,28.0
2017-10-22,일,7,29.0
2017-10-22,일,8,31.0
2017-10-22,일,9,32.0
2017-10-22,일,10,28.0
2017-10-22,일,11,30.0
2017-10-22,일,12,30.0
2017-10-22,일,13,28.0
2017-10-22,일,14,25.0
2017-10-22,일,15,21.0
2017-10-22,일,16,24.0
2017-10-22,일,17,22.0
2017-10-22,일,18,31.0
2017-10-22,일,19,37.0
2017-10-22,일,20,49.0
2017-10-22,일,21,55.0
2017-10-22,일,22,42.0
2017-10-22,일,23,38.0
2017-10-22,일,24,39.0
2017-10-23,월,1,33.0
2017-10-23,월,2,33.0
2017-10-23,월,3,29.0
2017-10-23,월,4,30.0
2017-10-23,월,5,31.0
2017-10-23,월,6,31.0
2017-10-23,월,7,34.0
2017-10-23,월,8,45.0
2017-10-23,월,9,35.0
2017-10-23,월,10,30.0
2017-10-23,월,11,26.0
2017-10-23,월,12,31.0
2017-10-23,월,13,23.0
2017-10-23,월,14,27.0
2017-10-23,월,15,25.0
2017-10-23,월,16,25.0
2017-10-23,월,17,27.0
2017-10-23,월,18,26.0
2017-10-23,월,19,38.0
2017-10-23,월,20,47.0
2017-10-23,월,21,52.0
2017-10-23,월,22,43.0
2017-10-23,월,23,52.0
2017-10-23,월,24,43.0
2017-10-24,화,1,44.0
2017-10-24,화,2,34.0
2017-10-24,화,3,36.0
2017-10-24,화,4,32.0
2017-10-24,화,5,35.0
2017-10-24,화,6,32.0
2017-10-24,화,7,37.0
2017-10-24,화,8,48.0
2017-10-24,화,9,38.0
2017-10-24,화,10,32.0
2017-10-24,화,11,29.0
2017-10-24,화,12,29.0
2017-10-24,화,13,22.0
2017-10-24,화,14,21.0
2017-10-24,화,15,27.0
2017-10-24,화,16,24.0
2017-10-24,화,17,23.0
2017-10-24,화,18,26.0
2017-10-24,화,19,40.0
2017-10-24,화,20,45.0
2017-10-24,화,21,48.0
2017-10-24,화,22,48.0
2017-10-24,화,23,52.0
2017-10-24,화,24,48.0
2017-10-25,수,1,41.0
2017-10-25,수,2,39.0
2017-10-25,수,3,39.0
2017-10-25,수,4,34.0
2017-10-25,수,5,36.0
2017-10-25,수,6,36.0
2017-10-25,수,7,43.0
2017-10-25,수,8,53.0
2017-10-25,수,9,42.0
2017-10-25,수,10,34.0
2017-10-25,수,11,25.0
2017-10-25,수,12,32.0
2017-10-25,수,13,25.0
2017-10-25,수,14,25.0
2017-10-25,수,15,25.0
2017-10-25,수,16,25.0
2017-10-25,수,17,26.0
2017-10-25,수,18,29.0
2017-10-25,수,19,37.0
2017-10-25,수,20,50.0
2017-10-25,수,21,46.0
2017-10-25,수,22,56.0
2017-10-25,수,23,55.0
2017-10-25,수,24,50.0
2017-10-26,목,1,42.0
2017-10-26,목,2,40.0
2017-10-26,목,3,38.0
2017-10-26,목,4,37.0
2017-10-26,목,5,38.0
2017-10-26,목,6,38.0
2017-10-26,목,7,43.0
2017-10-26,목,8,51.0
2017-10-26,목,9,47.0
2017-10-26,목,10,33.0
2017-10-26,목,11,29.0
2017-10-26,목,12,29.0
2017-10-26,목,13,26.0
2017-10-26,목,14,24.0
2017-10-26,목,15,25.0
2017-10-26,목,16,25.0
2017-10-26,목,17,24.0
2017-10-26,목,18,29.0
2017-10-26,목,19,45.0
2017-10-26,목,20,50.0
2017-10-26,목,21,54.0
2017-10-26,목,22,53.0
2017-10-26,목,23,51.0
2017-10-26,목,24,46.0
2017-10-27,금,1,41.0
2017-10-27,금,2,38.0
2017-10-27,금,3,34.0
2017-10-27,금,4,31.0
2017-10-27,금,5,34.0
2017-10-27,금,6,31.0
2017-10-27,금,7,29.0
2017-10-27,금,8,56.0
2017-10-27,금,9,36.0
2017-10-27,금,10,29.0
2017-10-27,금,11,24.0
2017-10-27,금,12,26.0
2017-10-27,금,13,25.0
2017-10-27,금,14,26.0
2017-10-27,금,15,19.0
2017-10-27,금,16,29.0
2017-10-27,금,17,24.0
2017-10-27,금,18,29.0
2017-10-27,금,19,31.0
2017-10-27,금,20,48.0
2017-10-27,금,21,41.0
2017-10-27,금,22,68.0
2017-10-27,금,23,44.0
2017-10-27,금,24,49.0
2017-10-28,토,1,52.0
2017-10-28,토,2,41.0
2017-10-28,토,3,40.0
2017-10-28,토,4,38.0
2017-10-28,토,5,43.0
2017-10-28,토,6,38.0
2017-10-28,토,7,39.0
2017-10-28,토,8,42.0
2017-10-28,토,9,38.0
2017-10-28,토,10,35.0
2017-10-28,토,11,35.0
2017-10-28,토,12,31.0
2017-10-28,토,13,26.0
2017-10-28,토,14,23.0
2017-10-28,토,15,27.0
2017-10-28,토,16,21.0
2017-10-28,토,17,26.0
2017-10-28,토,18,25.0
2017-10-28,토,19,36.0
2017-10-28,토,20,47.0
2017-10-28,토,21,40.0
2017-10-28,토,22,49.0
2017-10-28,토,23,45.0
2017-10-28,토,24,43.0
2017-10-29,일,1,39.0
2017-10-29,일,2,40.0
2017-10-29,일,3,38.0
2017-10-29,일,4,31.0
2017-10-29,일,5,31.0
2017-10-29,일,6,32.0
2017-10-29,일,7,28.0
2017-10-29,일,8,35.0
2017-10-29,일,9,36.0
2017-10-29,일,10,34.0
2017-10-29,일,11,34.0
2017-10-29,일,12,31.0
2017-10-29,일,13,32.0
2017-10-29,일,14,31.0
2017-10-29,일,15,23.0
2017-10-29,일,16,26.0
2017-10-29,일,17,32.0
2017-10-29,일,18,40.0
2017-10-29,일,19,46.0
2017-10-29,일,20,64.0
2017-10-29,일,21,73.0
2017-10-29,일,22,65.0
2017-10-29,일,23,62.0
2017-10-29,일,24,54.0
2017-10-30,월,1,50.0
2017-10-30,월,2,51.0
2017-10-30,월,3,39.0
2017-10-30,월,4,43.0
2017-10-30,월,5,42.0
2017-10-30,월,6,51.0
2017-10-30,월,7,53.0
2017-10-30,월,8,66.0
2017-10-30,월,9,51.0
2017-10-30,월,10,39.0
2017-10-30,월,11,32.0
2017-10-30,월,12,31.0
2017-10-30,월,13,27.0
2017-10-30,월,14,26.0
2017-10-30,월,15,25.0
2017-10-30,월,16,21.0
2017-10-30,월,17,24.0
2017-10-30,월,18,32.0
2017-10-30,월,19,58.0
2017-10-30,월,20,56.0
2017-10-30,월,21,64.0
2017-10-30,월,22,63.6
2017-10-30,월,23,72.4
2017-10-30,월,24,67.0
2017-10-31,화,1,61.0
2017-10-31,화,2,58.0
2017-10-31,화,3,54.0
2017-10-31,화,4,51.0
2017-10-31,화,5,53.0
2017-10-31,화,6,53.0
2017-10-31,화,7,59.0
2017-10-31,화,8,77.0
2017-10-31,화,9,56.0
2017-10-31,화,10,41.0
2017-10-31,화,11,30.0
2017-10-31,화,12,31.0
2017-10-31,화,13,29.0
2017-10-31,화,14,29.0
2017-10-31,화,15,29.0
2017-10-31,화,16,25.0
2017-10-31,화,17,25.0
2017-10-31,화,18,34.0
2017-10-31,화,19,41.0
2017-10-31,화,20,67.0
2017-10-31,화,21,68.0
2017-10-31,화,22,69.0
2017-10-31,화,23,67.0
2017-10-31,화,24,64.0
2017-11-01,수,1,63.0
2017-11-01,수,2,51.0
2017-11-01,수,3,48.0
2017-11-01,수,4,48.0
2017-11-01,수,5,52.0
2017-11-01,수,6,48.0
2017-11-01,수,7,48.0
2017-11-01,수,8,76.0
2017-11-01,수,9,53.0
2017-11-01,수,10,40.0
2017-11-01,수,11,36.0
2017-11-01,수,12,32.0
2017-11-01,수,13,32.0
2017-11-01,수,14,30.0
2017-11-01,수,15,26.0
2017-11-01,수,16,20.0
2017-11-01,수,17,22.0
2017-11-01,수,18,35.0
2017-11-01,수,19,49.0
2017-11-01,수,20,54.0
2017-11-01,수,21,58.0
2017-11-01,수,22,71.0
2017-11-01,수,23,63.0
2017-11-01,수,24,59.0
2017-11-02,목,1,48.0
2017-11-02,목,2,45.0
2017-11-02,목,3,41.0
2017-11-02,목,4,42.0
2017-11-02,목,5,39.0
2017-11-02,목,6,43.0
2017-11-02,목,7,49.0
2017-11-02,목,8,62.0
2017-11-02,목,9,50.0
2017-11-02,목,10,38.0
2017-11-02,목,11,32.0
2017-11-02,목,12,34.0
2017-11-02,목,13,34.0
2017-11-02,목,14,26.0
2017-11-02,목,15,23.0
2017-11-02,목,16,27.0
2017-11-02,목,17,26.0
2017-11-02,목,18,33.0
2017-11-02,목,19,44.0
2017-11-02,목,20,57.0
2017-11-02,목,21,57.0
2017-11-02,목,22,64.0
2017-11-02,목,23,62.0
2017-11-02,목,24,61.0
2017-11-03,금,1,51.0
2017-11-03,금,2,43.0
2017-11-03,금,3,44.0
2017-11-03,금,4,41.0
2017-11-03,금,5,41.0
2017-11-03,금,6,39.0
2017-11-03,금,7,45.0
2017-11-03,금,8,61.0
2017-11-03,금,9,53.0
2017-11-03,금,10,42.0
2017-11-03,금,11,36.0
2017-11-03,금,12,38.0
2017-11-03,금,13,35.0
2017-11-03,금,14,30.0
2017-11-03,금,15,29.0
2017-11-03,금,16,27.0
2017-11-03,금,17,30.0
2017-11-03,금,18,42.0
2017-11-03,금,19,55.0
2017-11-03,금,20,62.0
2017-11-03,금,21,70.0
2017-11-03,금,22,73.0
2017-11-03,금,23,71.0
2017-11-03,금,24,66.0
2017-11-04,토,1,62.0
2017-11-04,토,2,50.0
2017-11-04,토,3,51.0
2017-11-04,토,4,46.0
2017-11-04,토,5,49.0
2017-11-04,토,6,46.0
2017-11-04,토,7,53.0
2017-11-04,토,8,50.0
2017-11-04,토,9,54.0
2017-11-04,토,10,44.0
2017-11-04,토,11,41.0
2017-11-04,토,12,34.0
2017-11-04,토,13,32.0
2017-11-04,토,14,28.0
2017-11-04,토,15,29.0
2017-11-04,토,16,25.0
2017-11-04,토,17,35.0
2017-11-04,토,18,39.0
2017-11-04,토,19,51.0
2017-11-04,토,20,59.0
2017-11-04,토,21,63.0
2017-11-04,토,22,67.0
2017-11-04,토,23,67.0
2017-11-04,토,24,65.0
2017-11-05,일,1,64.0
2017-11-05,일,2,61.0
2017-11-05,일,3,61.0
2017-11-05,일,4,55.0
2017-11-05,일,5,57.0
2017-11-05,일,6,59.0
2017-11-05,일,7,58.0
2017-11-05,일,8,60.0
2017-11-05,일,9,55.0
2017-11-05,일,10,48.0
2017-11-05,일,11,44.0
2017-11-05,일,12,37.0
2017-11-05,일,13,37.0
2017-11-05,일,14,30.0
2017-11-05,일,15,32.0
2017-11-05,일,16,30.0
2017-11-05,일,17,34.0
2017-11-05,일,18,42.0
2017-11-05,일,19,54.0
2017-11-05,일,20,64.0
2017-11-05,일,21,70.0
2017-11-05,일,22,73.0
2017-11-05,일,23,69.0
2017-11-05,일,24,74.0
2017-11-06,월,1,67.0
2017-11-06,월,2,65.0
2017-11-06,월,3,54.0
2017-11-06,월,4,61.0
2017-11-06,월,5,60.0
2017-11-06,월,6,62.0
2017-11-06,월,7,69.0
2017-11-06,월,8,88.0
2017-11-06,월,9,68.0
2017-11-06,월,10,58.0
2017-11-06,월,11,46.0
2017-11-06,월,12,41.0
2017-11-06,월,13,33.0
2017-11-06,월,14,34.0
2017-11-06,월,15,36.0
2017-11-06,월,16,30.0
2017-11-06,월,17,32.0
2017-11-06,월,18,42.0
2017-11-06,월,19,54.0
2017-11-06,월,20,69.0
2017-11-06,월,21,69.0
2017-11-06,월,22,72.0
2017-11-06,월,23,74.0
2017-11-06,월,24,72.0
2017-11-07,화,1,60.0
2017-11-07,화,2,60.0
2017-11-07,화,3,61.0
2017-11-07,화,4,54.0
2017-11-07,화,5,55.0
2017-11-07,화,6,58.0
2017-11-07,화,7,65.0
2017-11-07,화,8,85.0
2017-11-07,화,9,63.0
2017-11-07,화,10,47.0
2017-11-07,화,11,41.0
2017-11-07,화,12,33.0
2017-11-07,화,13,33.0
2017-11-07,화,14,31.0
2017-11-07,화,15,27.0
2017-11-07,화,16,31.0
2017-11-07,화,17,29.0
2017-11-07,화,18,33.0
2017-11-07,화,19,41.0
2017-11-07,화,20,45.0
2017-11-07,화,21,51.0
2017-11-07,화,22,53.0
2017-11-07,화,23,60.0
2017-11-07,화,24,46.0
2017-11-08,수,1,47.0
2017-11-08,수,2,39.0
2017-11-08,수,3,38.0
2017-11-08,수,4,33.0
2017-11-08,수,5,34.0
2017-11-08,수,6,37.0
2017-11-08,수,7,43.0
2017-11-08,수,8,55.0
2017-11-08,수,9,50.0
2017-11-08,수,10,37.0
2017-11-08,수,11,33.0
2017-11-08,수,12,32.0
2017-11-08,수,13,31.0
2017-11-08,수,14,28.0
2017-11-08,수,15,22.0
2017-11-08,수,16,30.0
2017-11-08,수,17,28.0
2017-11-08,수,18,41.0
2017-11-08,수,19,50.0
2017-11-08,수,20,66.0
2017-11-08,수,21,63.0
2017-11-08,수,22,73.0
2017-11-08,수,23,70.0
2017-11-08,수,24,70.0
2017-11-09,목,1,59.0
2017-11-09,목,2,56.0
2017-11-09,목,3,62.0
2017-11-09,목,4,53.0
2017-11-09,목,5,56.0
2017-11-09,목,6,57.0
2017-11-09,목,7,72.0
2017-11-09,목,8,89.0
2017-11-09,목,9,68.0
2017-11-09,목,10,50.0
2017-11-09,목,11,42.0
2017-11-09,목,12,36.0
2017-11-09,목,13,35.0
2017-11-09,목,14,28.0
2017-11-09,목,15,25.0
2017-11-09,목,16,30.0
2017-11-09,목,17,27.0
2017-11-09,목,18,40.0
2017-11-09,목,19,47.0
2017-11-09,목,20,59.0
2017-11-09,목,21,69.0
2017-11-09,목,22,72.0
2017-11-09,목,23,75.0
2017-11-09,목,24,66.0
2017-11-10,금,1,63.0
2017-11-10,금,2,57.0
2017-11-10,금,3,58.0
2017-11-10,금,4,52.0
2017-11-10,금,5,54.0
2017-11-10,금,6,56.0
2017-11-10,금,7,60.0
2017-11-10,금,8,88.0
2017-11-10,금,9,54.0
2017-11-10,금,10,56.0
2017-11-10,금,11,43.0
2017-11-10,금,12,42.0
2017-11-10,금,13,35.0
2017-11-10,금,14,33.0
2017-11-10,금,15,33.0
2017-11-10,금,16,37.0
2017-11-10,금,17,42.0
2017-11-10,금,18,54.0
2017-11-10,금,19,76.0
2017-11-10,금,20,66.0
2017-11-10,금,21,72.0
2017-11-10,금,22,71.0
2017-11-10,금,23,73.0
2017-11-10,금,24,73.0
2017-11-11,토,1,69.0
2017-11-11,토,2,59.0
2017-11-11,토,3,62.0
2017-11-11,토,4,57.0
2017-11-11,토,5,55.0
2017-11-11,토,6,60.0
2017-11-11,토,7,67.0
2017-11-11,토,8,64.0
2017-11-11,토,9,68.0
2017-11-11,토,10,58.0
2017-11-11,토,11,52.0
2017-11-11,토,12,44.0
2017-11-11,토,13,39.0
2017-11-11,토,14,31.0
2017-11-11,토,15,36.0
2017-11-11,토,16,31.0
2017-11-11,토,17,35.0
2017-11-11,토,18,45.0
2017-11-11,토,19,58.0
2017-11-11,토,20,60.0
2017-11-11,토,21,67.0
2017-11-11,토,22,71.0
2017-11-11,토,23,79.0
2017-11-11,토,24,73.0
2017-11-12,일,1,72.0
2017-11-12,일,2,68.0
2017-11-12,일,3,63.0
2017-11-12,일,4,65.0
2017-11-12,일,5,63.0
2017-11-12,일,6,66.0
2017-11-12,일,7,65.0
2017-11-12,일,8,70.0
2017-11-12,일,9,70.0
2017-11-12,일,10,62.0
2017-11-12,일,11,54.0
2017-11-12,일,12,42.0
2017-11-12,일,13,36.0
2017-11-12,일,14,32.0
2017-11-12,일,15,33.0
2017-11-12,일,16,38.0
2017-11-12,일,17,44.0
2017-11-12,일,18,55.0
2017-11-12,일,19,63.0
2017-11-12,일,20,76.0
2017-11-12,일,21,78.0
2017-11-12,일,22,86.0
2017-11-12,일,23,80.0
2017-11-12,일,24,78.0
2017-11-13,월,1,76.0
2017-11-13,월,2,73.0
2017-11-13,월,3,72.0
2017-11-13,월,4,70.0
2017-11-13,월,5,68.0
2017-11-13,월,6,69.0
2017-11-13,월,7,74.0
2017-11-13,월,8,89.0
2017-11-13,월,9,80.0
2017-11-13,월,10,65.0
2017-11-13,월,11,61.0
2017-11-13,월,12,54.0
2017-11-13,월,13,49.0
2017-11-13,월,14,54.0
2017-11-13,월,15,56.0
2017-11-13,월,16,53.0
2017-11-13,월,17,55.0
2017-11-13,월,18,65.0
2017-11-13,월,19,71.0
2017-11-13,월,20,78.0
2017-11-13,월,21,81.0
2017-11-13,월,22,87.0
2017-11-13,월,23,81.0
2017-11-13,월,24,76.0
2017-11-14,화,1,75.0
2017-11-14,화,2,64.0
2017-11-14,화,3,65.0
2017-11-14,화,4,63.0
2017-11-14,화,5,63.0
2017-11-14,화,6,68.0
2017-11-14,화,7,70.0
2017-11-14,화,8,92.0
2017-11-14,화,9,82.0
2017-11-14,화,10,50.0
2017-11-14,화,11,51.0
2017-11-14,화,12,41.0
2017-11-14,화,13,42.0
2017-11-14,화,14,43.0
2017-11-14,화,15,45.0
2017-11-14,화,16,47.0
2017-11-14,화,17,51.0
2017-11-14,화,18,65.0
2017-11-14,화,19,71.0
2017-11-14,화,20,82.0
2017-11-14,화,21,89.0
2017-11-14,화,22,91.0
2017-11-14,화,23,89.0
2017-11-14,화,24,92.0
2017-11-15,수,1,82.0
2017-11-15,수,2,75.0
2017-11-15,수,3,71.0
2017-11-15,수,4,68.0
2017-11-15,수,5,69.0
2017-11-15,수,6,77.0
2017-11-15,수,7,72.0
2017-11-15,수,8,100.0
2017-11-15,수,9,72.0
2017-11-15,수,10,65.0
2017-11-15,수,11,57.0
2017-11-15,수,12,49.0
2017-11-15,수,13,49.0
2017-11-15,수,14,53.0
2017-11-15,수,15,50.0
2017-11-15,수,16,55.0
2017-11-15,수,17,56.0
2017-11-15,수,18,72.0
2017-11-15,수,19,80.0
2017-11-15,수,20,91.0
2017-11-15,수,21,98.0
2017-11-15,수,22,93.0
2017-11-15,수,23,96.0
2017-11-15,수,24,84.0
2017-11-16,목,1,81.0
2017-11-16,목,2,79.0
2017-11-16,목,3,80.0
2017-11-16,목,4,79.0
2017-11-16,목,5,75.0
2017-11-16,목,6,74.0
2017-11-16,목,7,80.0
2017-11-16,목,8,86.0
2017-11-16,목,9,98.0
2017-11-16,목,10,62.0
2017-11-16,목,11,59.0
2017-11-16,목,12,63.0
2017-11-16,목,13,66.0
2017-11-16,목,14,61.0
2017-11-16,목,15,43.0
2017-11-16,목,16,40.0
2017-11-16,목,17,55.0
2017-11-16,목,18,71.0
2017-11-16,목,19,90.0
2017-11-16,목,20,98.0
2017-11-16,목,21,102.0
2017-11-16,목,22,108.0
2017-11-16,목,23,109.0
2017-11-16,목,24,94.0
2017-11-17,금,1,98.0
2017-11-17,금,2,87.0
2017-11-17,금,3,80.0
2017-11-17,금,4,86.0
2017-11-17,금,5,90.0
2017-11-17,금,6,86.0
2017-11-17,금,7,95.0
2017-11-17,금,8,117.0
2017-11-17,금,9,98.0
2017-11-17,금,10,59.0
2017-11-17,금,11,72.0
2017-11-17,금,12,70.0
2017-11-17,금,13,66.0
2017-11-17,금,14,66.0
2017-11-17,금,15,77.0
2017-11-17,금,16,79.0
2017-11-17,금,17,90.0
2017-11-17,금,18,90.0
2017-11-17,금,19,106.0
2017-11-17,금,20,107.0
2017-11-17,금,21,108.0
2017-11-17,금,22,111.0
2017-11-17,금,23,114.0
2017-11-17,금,24,94.0
2017-11-18,토,1,86.0
2017-11-18,토,2,84.0
2017-11-18,토,3,79.0
2017-11-18,토,4,81.0
2017-11-18,토,5,82.0
2017-11-18,토,6,80.0
2017-11-18,토,7,89.0
2017-11-18,토,8,102.0
2017-11-18,토,9,89.0
2017-11-18,토,10,80.0
2017-11-18,토,11,73.0
2017-11-18,토,12,64.0
2017-11-18,토,13,57.0
2017-11-18,토,14,59.0
2017-11-18,토,15,57.0
2017-11-18,토,16,56.0
2017-11-18,토,17,66.0
