,METER_DATE,YEAR,MONTH,DAY,SEASON,HOUR,TIME_PERIOD,YANGSAN
24081,2022-05-19 19:00:00,2022,5,19,0,19,3,19
24082,2022-05-19 20:00:00,2022,5,19,0,20,3,31
24083,2022-05-19 21:00:00,2022,5,19,0,21,3,27
24084,2022-05-19 22:00:00,2022,5,19,0,22,3,28
24085,2022-05-19 23:00:00,2022,5,19,0,23,3,24
24086,2022-05-20 00:00:00,2022,5,20,0,0,0,19
24087,2022-05-20 01:00:00,2022,5,20,0,1,0,15
24088,2022-05-20 02:00:00,2022,5,20,0,2,0,13
24089,2022-05-20 03:00:00,2022,5,20,0,3,0,12
24090,2022-05-20 04:00:00,2022,5,20,0,4,0,11
24091,2022-05-20 05:00:00,2022,5,20,0,5,0,10
24092,2022-05-20 06:00:00,2022,5,20,0,6,1,15
24093,2022-05-20 07:00:00,2022,5,20,0,7,1,18
24094,2022-05-20 08:00:00,2022,5,20,0,8,1,28
24095,2022-05-20 09:00:00,2022,5,20,0,9,1,28
24096,2022-05-20 10:00:00,2022,5,20,0,10,1,20
24097,2022-05-20 11:00:00,2022,5,20,0,11,1,21
24098,2022-05-20 12:00:00,2022,5,20,0,12,2,14
24099,2022-05-20 13:00:00,2022,5,20,0,13,2,9
24100,2022-05-20 14:00:00,2022,5,20,0,14,2,14
24101,2022-05-20 15:00:00,2022,5,20,0,15,2,12
24102,2022-05-20 16:00:00,2022,5,20,0,16,2,13
24103,2022-05-20 17:00:00,2022,5,20,0,17,2,12
24104,2022-05-20 18:00:00,2022,5,20,0,18,3,19
24105,2022-05-20 19:00:00,2022,5,20,0,19,3,24
24106,2022-05-20 20:00:00,2022,5,20,0,20,3,28
24107,2022-05-20 21:00:00,2022,5,20,0,21,3,30
24108,2022-05-20 22:00:00,2022,5,20,0,22,3,26
24109,2022-05-20 23:00:00,2022,5,20,0,23,3,28
24110,2022-05-21 00:00:00,2022,5,21,0,0,0,19
24111,2022-05-21 01:00:00,2022,5,21,0,1,0,25
24112,2022-05-21 02:00:00,2022,5,21,0,2,0,18
24113,2022-05-21 03:00:00,2022,5,21,0,3,0,20
24114,2022-05-21 04:00:00,2022,5,21,0,4,0,18
24115,2022-05-21 05:00:00,2022,5,21,0,5,0,16
24116,2022-05-21 06:00:00,2022,5,21,0,6,1,18
24117,2022-05-21 07:00:00,2022,5,21,0,7,1,20
24118,2022-05-21 08:00:00,2022,5,21,0,8,1,22
24119,2022-05-21 09:00:00,2022,5,21,0,9,1,18
24120,2022-05-21 10:00:00,2022,5,21,0,10,1,21
24121,2022-05-21 11:00:00,2022,5,21,0,11,1,19
24122,2022-05-21 12:00:00,2022,5,21,0,12,2,19
24123,2022-05-21 13:00:00,2022,5,21,0,13,2,16
24124,2022-05-21 14:00:00,2022,5,21,0,14,2,15
24125,2022-05-21 15:00:00,2022,5,21,0,15,2,14
24126,2022-05-21 16:00:00,2022,5,21,0,16,2,15
24127,2022-05-21 17:00:00,2022,5,21,0,17,2,19
24128,2022-05-21 18:00:00,2022,5,21,0,18,3,20
24129,2022-05-21 19:00:00,2022,5,21,0,19,3,23
24130,2022-05-21 20:00:00,2022,5,21,0,20,3,25
24131,2022-05-21 21:00:00,2022,5,21,0,21,3,25
24132,2022-05-21 22:00:00,2022,5,21,0,22,3,26
24133,2022-05-21 23:00:00,2022,5,21,0,23,3,23
24134,2022-05-22 00:00:00,2022,5,22,0,0,0,15
24135,2022-05-22 01:00:00,2022,5,22,0,1,0,14
24136,2022-05-22 02:00:00,2022,5,22,0,2,0,11
24137,2022-05-22 03:00:00,2022,5,22,0,3,0,11
24138,2022-05-22 04:00:00,2022,5,22,0,4,0,12
24139,2022-05-22 05:00:00,2022,5,22,0,5,0,10
24140,2022-05-22 06:00:00,2022,5,22,0,6,1,11
24141,2022-05-22 07:00:00,2022,5,22,0,7,1,13
24142,2022-05-22 08:00:00,2022,5,22,0,8,1,13
24143,2022-05-22 09:00:00,2022,5,22,0,9,1,18
24144,2022-05-22 10:00:00,2022,5,22,0,10,1,18
24145,2022-05-22 11:00:00,2022,5,22,0,11,1,32
24146,2022-05-22 12:00:00,2022,5,22,0,12,2,20
24147,2022-05-22 13:00:00,2022,5,22,0,13,2,18
24148,2022-05-22 14:00:00,2022,5,22,0,14,2,19
24149,2022-05-22 15:00:00,2022,5,22,0,15,2,16
24150,2022-05-22 16:00:00,2022,5,22,0,16,2,17
24151,2022-05-22 17:00:00,2022,5,22,0,17,2,18
24152,2022-05-22 18:00:00,2022,5,22,0,18,3,18
24153,2022-05-22 19:00:00,2022,5,22,0,19,3,21
24154,2022-05-22 20:00:00,2022,5,22,0,20,3,24
24155,2022-05-22 21:00:00,2022,5,22,0,21,3,24
24156,2022-05-22 22:00:00,2022,5,22,0,22,3,26
24157,2022-05-22 23:00:00,2022,5,22,0,23,3,21
24158,2022-05-23 00:00:00,2022,5,23,0,0,0,17
24159,2022-05-23 01:00:00,2022,5,23,0,1,0,19
24160,2022-05-23 02:00:00,2022,5,23,0,2,0,14
24161,2022-05-23 03:00:00,2022,5,23,0,3,0,12
24162,2022-05-23 04:00:00,2022,5,23,0,4,0,12
24163,2022-05-23 05:00:00,2022,5,23,0,5,0,12
24164,2022-05-23 06:00:00,2022,5,23,0,6,1,16
24165,2022-05-23 07:00:00,2022,5,23,0,7,1,21
24166,2022-05-23 08:00:00,2022,5,23,0,8,1,29
24167,2022-05-23 09:00:00,2022,5,23,0,9,1,27
24168,2022-05-23 10:00:00,2022,5,23,0,10,1,20
24169,2022-05-23 11:00:00,2022,5,23,0,11,1,15
24170,2022-05-23 12:00:00,2022,5,23,0,12,2,14
24171,2022-05-23 13:00:00,2022,5,23,0,13,2,9
24172,2022-05-23 14:00:00,2022,5,23,0,14,2,11
24173,2022-05-23 15:00:00,2022,5,23,0,15,2,11
24174,2022-05-23 16:00:00,2022,5,23,0,16,2,11
24175,2022-05-23 17:00:00,2022,5,23,0,17,2,12
24176,2022-05-23 18:00:00,2022,5,23,0,18,3,19
24177,2022-05-23 19:00:00,2022,5,23,0,19,3,21
24178,2022-05-23 20:00:00,2022,5,23,0,20,3,33
24179,2022-05-23 21:00:00,2022,5,23,0,21,3,31
24180,2022-05-23 22:00:00,2022,5,23,0,22,3,30
24181,2022-05-23 23:00:00,2022,5,23,0,23,3,21
24182,2022-05-24 00:00:00,2022,5,24,0,0,0,19
24183,2022-05-24 01:00:00,2022,5,24,0,1,0,14
24184,2022-05-24 02:00:00,2022,5,24,0,2,0,12
24185,2022-05-24 03:00:00,2022,5,24,0,3,0,11
24186,2022-05-24 04:00:00,2022,5,24,0,4,0,10
24187,2022-05-24 05:00:00,2022,5,24,0,5,0,9
24188,2022-05-24 06:00:00,2022,5,24,0,6,1,14
24189,2022-05-24 07:00:00,2022,5,24,0,7,1,17
24190,2022-05-24 08:00:00,2022,5,24,0,8,1,25
24191,2022-05-24 09:00:00,2022,5,24,0,9,1,24
24192,2022-05-24 10:00:00,2022,5,24,0,10,1,19
24193,2022-05-24 11:00:00,2022,5,24,0,11,1,15
24194,2022-05-24 12:00:00,2022,5,24,0,12,2,13
24195,2022-05-24 13:00:00,2022,5,24,0,13,2,12
24196,2022-05-24 14:00:00,2022,5,24,0,14,2,12
24197,2022-05-24 15:00:00,2022,5,24,0,15,2,10
24198,2022-05-24 16:00:00,2022,5,24,0,16,2,11
24199,2022-05-24 17:00:00,2022,5,24,0,17,2,10
24200,2022-05-24 18:00:00,2022,5,24,0,18,3,17
24201,2022-05-24 19:00:00,2022,5,24,0,19,3,22
24202,2022-05-24 20:00:00,2022,5,24,0,20,3,23
24203,2022-05-24 21:00:00,2022,5,24,0,21,3,24
24204,2022-05-24 22:00:00,2022,5,24,0,22,3,23
24205,2022-05-24 23:00:00,2022,5,24,0,23,3,23
24206,2022-05-25 00:00:00,2022,5,25,0,0,0,18
24207,2022-05-25 01:00:00,2022,5,25,0,1,0,17
24208,2022-05-25 02:00:00,2022,5,25,0,2,0,14
24209,2022-05-25 03:00:00,2022,5,25,0,3,0,11
24210,2022-05-25 04:00:00,2022,5,25,0,4,0,10
24211,2022-05-25 05:00:00,2022,5,25,0,5,0,10
24212,2022-05-25 06:00:00,2022,5,25,0,6,1,9
24213,2022-05-25 07:00:00,2022,5,25,0,7,1,13
24214,2022-05-25 08:00:00,2022,5,25,0,8,1,19
24215,2022-05-25 09:00:00,2022,5,25,0,9,1,29
24216,2022-05-25 10:00:00,2022,5,25,0,10,1,26
24217,2022-05-25 11:00:00,2022,5,25,0,11,1,20
24218,2022-05-25 12:00:00,2022,5,25,0,12,2,20
24219,2022-05-25 13:00:00,2022,5,25,0,13,2,12
24220,2022-05-25 14:00:00,2022,5,25,0,14,2,8
24221,2022-05-25 15:00:00,2022,5,25,0,15,2,11
24222,2022-05-25 16:00:00,2022,5,25,0,16,2,10
24223,2022-05-25 17:00:00,2022,5,25,0,17,2,11
24224,2022-05-25 18:00:00,2022,5,25,0,18,3,11
24225,2022-05-25 19:00:00,2022,5,25,0,19,3,19
24226,2022-05-25 20:00:00,2022,5,25,0,20,3,24
24227,2022-05-25 21:00:00,2022,5,25,0,21,3,30
24228,2022-05-25 22:00:00,2022,5,25,0,22,3,32
24229,2022-05-25 23:00:00,2022,5,25,0,23,3,30
24230,2022-05-26 00:00:00,2022,5,26,0,0,0,29
24231,2022-05-26 01:00:00,2022,5,26,0,1,0,14
24232,2022-05-26 02:00:00,2022,5,26,0,2,0,13
24233,2022-05-26 03:00:00,2022,5,26,0,3,0,8
24234,2022-05-26 04:00:00,2022,5,26,0,4,0,10
24235,2022-05-26 05:00:00,2022,5,26,0,5,0,11
24236,2022-05-26 06:00:00,2022,5,26,0,6,1,13
24237,2022-05-26 07:00:00,2022,5,26,0,7,1,19
24238,2022-05-26 08:00:00,2022,5,26,0,8,1,26
24239,2022-05-26 09:00:00,2022,5,26,0,9,1,23
24240,2022-05-26 10:00:00,2022,5,26,0,10,1,20
24241,2022-05-26 11:00:00,2022,5,26,0,11,1,15
24242,2022-05-26 12:00:00,2022,5,26,0,12,2,9
24243,2022-05-26 13:00:00,2022,5,26,0,13,2,19
24244,2022-05-26 14:00:00,2022,5,26,0,14,2,19
24245,2022-05-26 15:00:00,2022,5,26,0,15,2,12
24246,2022-05-26 16:00:00,2022,5,26,0,16,2,11
24247,2022-05-26 17:00:00,2022,5,26,0,17,2,12
24248,2022-05-26 18:00:00,2022,5,26,0,18,3,15
24249,2022-05-26 19:00:00,2022,5,26,0,19,3,18
24250,2022-05-26 20:00:00,2022,5,26,0,20,3,21
24251,2022-05-26 21:00:00,2022,5,26,0,21,3,22
24252,2022-05-26 22:00:00,2022,5,26,0,22,3,25
24253,2022-05-26 23:00:00,2022,5,26,0,23,3,19
24254,2022-05-27 00:00:00,2022,5,27,0,0,0,15
24255,2022-05-27 01:00:00,2022,5,27,0,1,0,13
24256,2022-05-27 02:00:00,2022,5,27,0,2,0,12
24257,2022-05-27 03:00:00,2022,5,27,0,3,0,10
24258,2022-05-27 04:00:00,2022,5,27,0,4,0,9
24259,2022-05-27 05:00:00,2022,5,27,0,5,0,9
24260,2022-05-27 06:00:00,2022,5,27,0,6,1,11
24261,2022-05-27 07:00:00,2022,5,27,0,7,1,16
24262,2022-05-27 08:00:00,2022,5,27,0,8,1,25
24263,2022-05-27 09:00:00,2022,5,27,0,9,1,19
24264,2022-05-27 10:00:00,2022,5,27,0,10,1,15
24265,2022-05-27 11:00:00,2022,5,27,0,11,1,18
24266,2022-05-27 12:00:00,2022,5,27,0,12,2,15
24267,2022-05-27 13:00:00,2022,5,27,0,13,2,14
24268,2022-05-27 14:00:00,2022,5,27,0,14,2,12
24269,2022-05-27 15:00:00,2022,5,27,0,15,2,13
24270,2022-05-27 16:00:00,2022,5,27,0,16,2,14
24271,2022-05-27 17:00:00,2022,5,27,0,17,2,13
24272,2022-05-27 18:00:00,2022,5,27,0,18,3,14
24273,2022-05-27 19:00:00,2022,5,27,0,19,3,19
24274,2022-05-27 20:00:00,2022,5,27,0,20,3,18
24275,2022-05-27 21:00:00,2022,5,27,0,21,3,20
24276,2022-05-27 22:00:00,2022,5,27,0,22,3,22
24277,2022-05-27 23:00:00,2022,5,27,0,23,3,19
24278,2022-05-28 00:00:00,2022,5,28,0,0,0,16
24279,2022-05-28 01:00:00,2022,5,28,0,1,0,13
24280,2022-05-28 02:00:00,2022,5,28,0,2,0,11
24281,2022-05-28 03:00:00,2022,5,28,0,3,0,11
24282,2022-05-28 04:00:00,2022,5,28,0,4,0,10
24283,2022-05-28 05:00:00,2022,5,28,0,5,0,9
24284,2022-05-28 06:00:00,2022,5,28,0,6,1,12
24285,2022-05-28 07:00:00,2022,5,28,0,7,1,12
24286,2022-05-28 08:00:00,2022,5,28,0,8,1,16
24287,2022-05-28 09:00:00,2022,5,28,0,9,1,19
24288,2022-05-28 10:00:00,2022,5,28,0,10,1,20
24289,2022-05-28 11:00:00,2022,5,28,0,11,1,20
24290,2022-05-28 12:00:00,2022,5,28,0,12,2,19
24291,2022-05-28 13:00:00,2022,5,28,0,13,2,17
24292,2022-05-28 14:00:00,2022,5,28,0,14,2,16
24293,2022-05-28 15:00:00,2022,5,28,0,15,2,15
24294,2022-05-28 16:00:00,2022,5,28,0,16,2,14
24295,2022-05-28 17:00:00,2022,5,28,0,17,2,13
24296,2022-05-28 18:00:00,2022,5,28,0,18,3,17
24297,2022-05-28 19:00:00,2022,5,28,0,19,3,17
24298,2022-05-28 20:00:00,2022,5,28,0,20,3,17
24299,2022-05-28 21:00:00,2022,5,28,0,21,3,21
24300,2022-05-28 22:00:00,2022,5,28,0,22,3,19
24301,2022-05-28 23:00:00,2022,5,28,0,23,3,19
24302,2022-05-29 00:00:00,2022,5,29,0,0,0,19
24303,2022-05-29 01:00:00,2022,5,29,0,1,0,13
24304,2022-05-29 02:00:00,2022,5,29,0,2,0,10
24305,2022-05-29 03:00:00,2022,5,29,0,3,0,9
24306,2022-05-29 04:00:00,2022,5,29,0,4,0,8
24307,2022-05-29 05:00:00,2022,5,29,0,5,0,8
24308,2022-05-29 06:00:00,2022,5,29,0,6,1,8
24309,2022-05-29 07:00:00,2022,5,29,0,7,1,10
24310,2022-05-29 08:00:00,2022,5,29,0,8,1,13
24311,2022-05-29 09:00:00,2022,5,29,0,9,1,17
24312,2022-05-29 10:00:00,2022,5,29,0,10,1,19
24313,2022-05-29 11:00:00,2022,5,29,0,11,1,18
24314,2022-05-29 12:00:00,2022,5,29,0,12,2,17
24315,2022-05-29 13:00:00,2022,5,29,0,13,2,16
24316,2022-05-29 14:00:00,2022,5,29,0,14,2,16
24317,2022-05-29 15:00:00,2022,5,29,0,15,2,16
24318,2022-05-29 16:00:00,2022,5,29,0,16,2,16
24319,2022-05-29 17:00:00,2022,5,29,0,17,2,16
24320,2022-05-29 18:00:00,2022,5,29,0,18,3,15
24321,2022-05-29 19:00:00,2022,5,29,0,19,3,16
24322,2022-05-29 20:00:00,2022,5,29,0,20,3,21
24323,2022-05-29 21:00:00,2022,5,29,0,21,3,20
24324,2022-05-29 22:00:00,2022,5,29,0,22,3,21
24325,2022-05-29 23:00:00,2022,5,29,0,23,3,17
24326,2022-05-30 00:00:00,2022,5,30,0,0,0,15
24327,2022-05-30 01:00:00,2022,5,30,0,1,0,12
24328,2022-05-30 02:00:00,2022,5,30,0,2,0,10
24329,2022-05-30 03:00:00,2022,5,30,0,3,0,11
24330,2022-05-30 04:00:00,2022,5,30,0,4,0,9
24331,2022-05-30 05:00:00,2022,5,30,0,5,0,10
24332,2022-05-30 06:00:00,2022,5,30,0,6,1,12
24333,2022-05-30 07:00:00,2022,5,30,0,7,1,16
24334,2022-05-30 08:00:00,2022,5,30,0,8,1,24
24335,2022-05-30 09:00:00,2022,5,30,0,9,1,22
24336,2022-05-30 10:00:00,2022,5,30,0,10,1,19
24337,2022-05-30 11:00:00,2022,5,30,0,11,1,19
24338,2022-05-30 12:00:00,2022,5,30,0,12,2,17
24339,2022-05-30 13:00:00,2022,5,30,0,13,2,16
24340,2022-05-30 14:00:00,2022,5,30,0,14,2,16
24341,2022-05-30 15:00:00,2022,5,30,0,15,2,16
24342,2022-05-30 16:00:00,2022,5,30,0,16,2,16
24343,2022-05-30 17:00:00,2022,5,30,0,17,2,14
24344,2022-05-30 18:00:00,2022,5,30,0,18,3,19
24345,2022-05-30 19:00:00,2022,5,30,0,19,3,20
24346,2022-05-30 20:00:00,2022,5,30,0,20,3,21
24347,2022-05-30 21:00:00,2022,5,30,0,21,3,25
24348,2022-05-30 22:00:00,2022,5,30,0,22,3,22
24349,2022-05-30 23:00:00,2022,5,30,0,23,3,22
24350,2022-05-31 00:00:00,2022,5,31,0,0,0,21
24351,2022-05-31 01:00:00,2022,5,31,0,1,0,15
24352,2022-05-31 02:00:00,2022,5,31,0,2,0,11
24353,2022-05-31 03:00:00,2022,5,31,0,3,0,10
24354,2022-05-31 04:00:00,2022,5,31,0,4,0,10
24355,2022-05-31 05:00:00,2022,5,31,0,5,0,11
24356,2022-05-31 06:00:00,2022,5,31,0,6,1,8
24357,2022-05-31 07:00:00,2022,5,31,0,7,1,18
24358,2022-05-31 08:00:00,2022,5,31,0,8,1,24
24359,2022-05-31 09:00:00,2022,5,31,0,9,1,23
24360,2022-05-31 10:00:00,2022,5,31,0,10,1,17
24361,2022-05-31 11:00:00,2022,5,31,0,11,1,15
24362,2022-05-31 12:00:00,2022,5,31,0,12,2,16
24363,2022-05-31 13:00:00,2022,5,31,0,13,2,15
24364,2022-05-31 14:00:00,2022,5,31,0,14,2,16
24365,2022-05-31 15:00:00,2022,5,31,0,15,2,14
24366,2022-05-31 16:00:00,2022,5,31,0,16,2,16
24367,2022-05-31 17:00:00,2022,5,31,0,17,2,14
24368,2022-05-31 18:00:00,2022,5,31,0,18,3,16
24369,2022-05-31 19:00:00,2022,5,31,0,19,3,19
24370,2022-05-31 20:00:00,2022,5,31,0,20,3,21
24371,2022-05-31 21:00:00,2022,5,31,0,21,3,22
24372,2022-05-31 22:00:00,2022,5,31,0,22,3,23
24373,2022-05-31 23:00:00,2022,5,31,0,23,3,19
24374,2022-06-01 00:00:00,2022,6,1,1,0,0,16
24375,2022-06-01 01:00:00,2022,6,1,1,1,0,11
24376,2022-06-01 02:00:00,2022,6,1,1,2,0,10
24377,2022-06-01 03:00:00,2022,6,1,1,3,0,10
24378,2022-06-01 04:00:00,2022,6,1,1,4,0,9
24379,2022-06-01 05:00:00,2022,6,1,1,5,0,9
24380,2022-06-01 06:00:00,2022,6,1,1,6,1,10
24381,2022-06-01 07:00:00,2022,6,1,1,7,1,12
24382,2022-06-01 08:00:00,2022,6,1,1,8,1,13
24383,2022-06-01 09:00:00,2022,6,1,1,9,1,18
24384,2022-06-01 10:00:00,2022,6,1,1,10,1,21
24385,2022-06-01 11:00:00,2022,6,1,1,11,1,18
24386,2022-06-01 12:00:00,2022,6,1,1,12,2,17
24387,2022-06-01 13:00:00,2022,6,1,1,13,2,17
24388,2022-06-01 14:00:00,2022,6,1,1,14,2,17
24389,2022-06-01 15:00:00,2022,6,1,1,15,2,16
24390,2022-06-01 16:00:00,2022,6,1,1,16,2,16
24391,2022-06-01 17:00:00,2022,6,1,1,17,2,14
24392,2022-06-01 18:00:00,2022,6,1,1,18,3,19
24393,2022-06-01 19:00:00,2022,6,1,1,19,3,19
24394,2022-06-01 20:00:00,2022,6,1,1,20,3,19
24395,2022-06-01 21:00:00,2022,6,1,1,21,3,19
24396,2022-06-01 22:00:00,2022,6,1,1,22,3,22
24397,2022-06-01 23:00:00,2022,6,1,1,23,3,19
24398,2022-06-02 00:00:00,2022,6,2,1,0,0,15
24399,2022-06-02 01:00:00,2022,6,2,1,1,0,11
24400,2022-06-02 02:00:00,2022,6,2,1,2,0,7
24401,2022-06-02 03:00:00,2022,6,2,1,3,0,7
24402,2022-06-02 04:00:00,2022,6,2,1,4,0,5
24403,2022-06-02 05:00:00,2022,6,2,1,5,0,7
24404,2022-06-02 06:00:00,2022,6,2,1,6,1,7
24405,2022-06-02 07:00:00,2022,6,2,1,7,1,19
24406,2022-06-02 08:00:00,2022,6,2,1,8,1,27
24407,2022-06-02 09:00:00,2022,6,2,1,9,1,24
24408,2022-06-02 10:00:00,2022,6,2,1,10,1,18
24409,2022-06-02 11:00:00,2022,6,2,1,11,1,13
24410,2022-06-02 12:00:00,2022,6,2,1,12,2,12
24411,2022-06-02 13:00:00,2022,6,2,1,13,2,11
24412,2022-06-02 14:00:00,2022,6,2,1,14,2,11
24413,2022-06-02 15:00:00,2022,6,2,1,15,2,11
24414,2022-06-02 16:00:00,2022,6,2,1,16,2,10
24415,2022-06-02 17:00:00,2022,6,2,1,17,2,12
24416,2022-06-02 18:00:00,2022,6,2,1,18,3,20
24417,2022-06-02 19:00:00,2022,6,2,1,19,3,23
24418,2022-06-02 20:00:00,2022,6,2,1,20,3,24
24419,2022-06-02 21:00:00,2022,6,2,1,21,3,21
24420,2022-06-02 22:00:00,2022,6,2,1,22,3,22
24421,2022-06-02 23:00:00,2022,6,2,1,23,3,22
24422,2022-06-03 00:00:00,2022,6,3,1,0,0,15
24423,2022-06-03 01:00:00,2022,6,3,1,1,0,13
24424,2022-06-03 02:00:00,2022,6,3,1,2,0,9
24425,2022-06-03 03:00:00,2022,6,3,1,3,0,8
24426,2022-06-03 04:00:00,2022,6,3,1,4,0,7
24427,2022-06-03 05:00:00,2022,6,3,1,5,0,9
24428,2022-06-03 06:00:00,2022,6,3,1,6,1,5
24429,2022-06-03 07:00:00,2022,6,3,1,7,1,17
24430,2022-06-03 08:00:00,2022,6,3,1,8,1,22
24431,2022-06-03 09:00:00,2022,6,3,1,9,1,21
24432,2022-06-03 10:00:00,2022,6,3,1,10,1,14
24433,2022-06-03 11:00:00,2022,6,3,1,11,1,13
24434,2022-06-03 12:00:00,2022,6,3,1,12,2,14
24435,2022-06-03 13:00:00,2022,6,3,1,13,2,12
24436,2022-06-03 14:00:00,2022,6,3,1,14,2,13
24437,2022-06-03 15:00:00,2022,6,3,1,15,2,11
24438,2022-06-03 16:00:00,2022,6,3,1,16,2,14
24439,2022-06-03 17:00:00,2022,6,3,1,17,2,12
24440,2022-06-03 18:00:00,2022,6,3,1,18,3,14
24441,2022-06-03 19:00:00,2022,6,3,1,19,3,18
24442,2022-06-03 20:00:00,2022,6,3,1,20,3,20
24443,2022-06-03 21:00:00,2022,6,3,1,21,3,20
24444,2022-06-03 22:00:00,2022,6,3,1,22,3,21
24445,2022-06-03 23:00:00,2022,6,3,1,23,3,17
24446,2022-06-04 00:00:00,2022,6,4,1,0,0,13
24447,2022-06-04 01:00:00,2022,6,4,1,1,0,12
24448,2022-06-04 02:00:00,2022,6,4,1,2,0,11
24449,2022-06-04 03:00:00,2022,6,4,1,3,0,10
24450,2022-06-04 04:00:00,2022,6,4,1,4,0,10
24451,2022-06-04 05:00:00,2022,6,4,1,5,0,10
24452,2022-06-04 06:00:00,2022,6,4,1,6,1,9
24453,2022-06-04 07:00:00,2022,6,4,1,7,1,11
24454,2022-06-04 08:00:00,2022,6,4,1,8,1,14
24455,2022-06-04 09:00:00,2022,6,4,1,9,1,19
24456,2022-06-04 10:00:00,2022,6,4,1,10,1,18
24457,2022-06-04 11:00:00,2022,6,4,1,11,1,19
24458,2022-06-04 12:00:00,2022,6,4,1,12,2,13
24459,2022-06-04 13:00:00,2022,6,4,1,13,2,16
24460,2022-06-04 14:00:00,2022,6,4,1,14,2,16
24461,2022-06-04 15:00:00,2022,6,4,1,15,2,14
24462,2022-06-04 16:00:00,2022,6,4,1,16,2,14
24463,2022-06-04 17:00:00,2022,6,4,1,17,2,14
24464,2022-06-04 18:00:00,2022,6,4,1,18,3,18
24465,2022-06-04 19:00:00,2022,6,4,1,19,3,19
24466,2022-06-04 20:00:00,2022,6,4,1,20,3,20
24467,2022-06-04 21:00:00,2022,6,4,1,21,3,21
24468,2022-06-04 22:00:00,2022,6,4,1,22,3,20
24469,2022-06-04 23:00:00,2022,6,4,1,23,3,21
24470,2022-06-05 00:00:00,2022,6,5,1,0,0,22
24471,2022-06-05 01:00:00,2022,6,5,1,1,0,13
24472,2022-06-05 02:00:00,2022,6,5,1,2,0,13
24473,2022-06-05 03:00:00,2022,6,5,1,3,0,10
24474,2022-06-05 04:00:00,2022,6,5,1,4,0,10
24475,2022-06-05 05:00:00,2022,6,5,1,5,0,9
24476,2022-06-05 06:00:00,2022,6,5,1,6,1,10
24477,2022-06-05 07:00:00,2022,6,5,1,7,1,11
24478,2022-06-05 08:00:00,2022,6,5,1,8,1,14
24479,2022-06-05 09:00:00,2022,6,5,1,9,1,17
24480,2022-06-05 10:00:00,2022,6,5,1,10,1,18
24481,2022-06-05 11:00:00,2022,6,5,1,11,1,20
24482,2022-06-05 12:00:00,2022,6,5,1,12,2,18
24483,2022-06-05 13:00:00,2022,6,5,1,13,2,19
24484,2022-06-05 14:00:00,2022,6,5,1,14,2,17
24485,2022-06-05 15:00:00,2022,6,5,1,15,2,15
24486,2022-06-05 16:00:00,2022,6,5,1,16,2,14
24487,2022-06-05 17:00:00,2022,6,5,1,17,2,15
24488,2022-06-05 18:00:00,2022,6,5,1,18,3,18
24489,2022-06-05 19:00:00,2022,6,5,1,19,3,17
24490,2022-06-05 20:00:00,2022,6,5,1,20,3,18
24491,2022-06-05 21:00:00,2022,6,5,1,21,3,19
24492,2022-06-05 22:00:00,2022,6,5,1,22,3,18
24493,2022-06-05 23:00:00,2022,6,5,1,23,3,17
24494,2022-06-06 00:00:00,2022,6,6,1,0,0,15
24495,2022-06-06 01:00:00,2022,6,6,1,1,0,13
24496,2022-06-06 02:00:00,2022,6,6,1,2,0,12
24497,2022-06-06 03:00:00,2022,6,6,1,3,0,11
24498,2022-06-06 04:00:00,2022,6,6,1,4,0,10
24499,2022-06-06 05:00:00,2022,6,6,1,5,0,10
24500,2022-06-06 06:00:00,2022,6,6,1,6,1,11
24501,2022-06-06 07:00:00,2022,6,6,1,7,1,12
24502,2022-06-06 08:00:00,2022,6,6,1,8,1,14
24503,2022-06-06 09:00:00,2022,6,6,1,9,1,17
24504,2022-06-06 10:00:00,2022,6,6,1,10,1,17
24505,2022-06-06 11:00:00,2022,6,6,1,11,1,19
24506,2022-06-06 12:00:00,2022,6,6,1,12,2,18
24507,2022-06-06 13:00:00,2022,6,6,1,13,2,18
24508,2022-06-06 14:00:00,2022,6,6,1,14,2,16
24509,2022-06-06 15:00:00,2022,6,6,1,15,2,15
24510,2022-06-06 16:00:00,2022,6,6,1,16,2,16
24511,2022-06-06 17:00:00,2022,6,6,1,17,2,16
24512,2022-06-06 18:00:00,2022,6,6,1,18,3,20
24513,2022-06-06 19:00:00,2022,6,6,1,19,3,18
24514,2022-06-06 20:00:00,2022,6,6,1,20,3,22
24515,2022-06-06 21:00:00,2022,6,6,1,21,3,23
24516,2022-06-06 22:00:00,2022,6,6,1,22,3,23
24517,2022-06-06 23:00:00,2022,6,6,1,23,3,20
24518,2022-06-07 00:00:00,2022,6,7,1,0,0,17
24519,2022-06-07 01:00:00,2022,6,7,1,1,0,12
24520,2022-06-07 02:00:00,2022,6,7,1,2,0,12
24521,2022-06-07 03:00:00,2022,6,7,1,3,0,7
24522,2022-06-07 04:00:00,2022,6,7,1,4,0,8
24523,2022-06-07 05:00:00,2022,6,7,1,5,0,9
24524,2022-06-07 06:00:00,2022,6,7,1,6,1,10
24525,2022-06-07 07:00:00,2022,6,7,1,7,1,24
24526,2022-06-07 08:00:00,2022,6,7,1,8,1,29
24527,2022-06-07 09:00:00,2022,6,7,1,9,1,25
24528,2022-06-07 10:00:00,2022,6,7,1,10,1,20
24529,2022-06-07 11:00:00,2022,6,7,1,11,1,17
24530,2022-06-07 12:00:00,2022,6,7,1,12,2,16
