실적일자,요일,시간,청주 지역공급량(Gcal)
2016-03-09,수,12,67
2016-03-09,수,13,63
2016-03-09,수,14,62
2016-03-09,수,15,58
2016-03-09,수,16,62
2016-03-09,수,17,69
2016-03-09,수,18,79
2016-03-09,수,19,113
2016-03-09,수,20,134
2016-03-09,수,21,144
2016-03-09,수,22,155
2016-03-09,수,23,146
2016-03-09,수,24,135
2016-03-10,목,01,130
2016-03-10,목,02,120
2016-03-10,목,03,113
2016-03-10,목,04,110
2016-03-10,목,05,109
2016-03-10,목,07,115
2016-03-10,목,07,128
2016-03-10,목,08,153
2016-03-10,목,09,118
2016-03-10,목,10,103
2016-03-10,목,11,85
2016-03-10,목,12,72
2016-03-10,목,13,69
2016-03-10,목,14,71
2016-03-10,목,15,68
2016-03-10,목,16,73
2016-03-10,목,17,80
2016-03-10,목,18,97
2016-03-10,목,19,130
2016-03-10,목,20,157
2016-03-10,목,21,167
2016-03-10,목,22,173
2016-03-10,목,23,165
2016-03-10,목,24,150
2016-03-11,금,01,136
2016-03-11,금,02,126
2016-03-11,금,03,116
2016-03-11,금,04,113
2016-03-11,금,05,117
2016-03-11,금,07,113
2016-03-11,금,07,128
2016-03-11,금,08,147
2016-03-11,금,09,123
2016-03-11,금,10,101
2016-03-11,금,11,87
2016-03-11,금,12,71
2016-03-11,금,13,66
2016-03-11,금,14,66
2016-03-11,금,15,67
2016-03-11,금,16,71
2016-03-11,금,17,82
2016-03-11,금,18,92
2016-03-11,금,19,121
2016-03-11,금,20,154
2016-03-11,금,21,167
2016-03-11,금,22,176
2016-03-11,금,23,174
2016-03-11,금,24,165
2016-03-12,토,01,152
2016-03-12,토,02,144
2016-03-12,토,03,133
2016-03-12,토,04,130
2016-03-12,토,05,127
2016-03-12,토,07,129
2016-03-12,토,07,129
2016-03-12,토,08,133
2016-03-12,토,09,127
2016-03-12,토,10,120
2016-03-12,토,11,104
2016-03-12,토,12,89
2016-03-12,토,13,85
2016-03-12,토,14,71
2016-03-12,토,15,67
2016-03-12,토,16,67
2016-03-12,토,17,71
2016-03-12,토,18,91
2016-03-12,토,19,112
2016-03-12,토,20,129
2016-03-12,토,21,134
2016-03-12,토,22,131
2016-03-12,토,23,135
2016-03-12,토,24,133
2016-03-13,일,01,118
2016-03-13,일,02,113
2016-03-13,일,03,101
2016-03-13,일,04,97
2016-03-13,일,05,96
2016-03-13,일,07,100
2016-03-13,일,07,100
2016-03-13,일,08,106
2016-03-13,일,09,110
2016-03-13,일,10,106
2016-03-13,일,11,104
2016-03-13,일,12,94
2016-03-13,일,13,88
2016-03-13,일,14,84
2016-03-13,일,15,79
2016-03-13,일,16,76
2016-03-13,일,17,83
2016-03-13,일,18,97
2016-03-13,일,19,123
2016-03-13,일,20,141
2016-03-13,일,21,155
2016-03-13,일,22,149
2016-03-13,일,23,150
2016-03-13,일,24,136
2016-03-14,월,01,127
2016-03-14,월,02,120
2016-03-14,월,03,108
2016-03-14,월,04,106
2016-03-14,월,05,103
2016-03-14,월,07,110
2016-03-14,월,07,128
2016-03-14,월,08,155
2016-03-14,월,09,122
2016-03-14,월,10,103
2016-03-14,월,11,86
2016-03-14,월,12,76
2016-03-14,월,13,75
2016-03-14,월,14,73
2016-03-14,월,15,75
2016-03-14,월,16,70
2016-03-14,월,17,77
2016-03-14,월,18,90
2016-03-14,월,19,118
2016-03-14,월,20,144
2016-03-14,월,21,153
2016-03-14,월,22,157
2016-03-14,월,23,151
2016-03-14,월,24,140
2016-03-15,화,01,131
2016-03-15,화,02,123
2016-03-15,화,03,116
2016-03-15,화,04,115
2016-03-15,화,05,114
2016-03-15,화,07,115
2016-03-15,화,07,132
2016-03-15,화,08,152
2016-03-15,화,09,121
2016-03-15,화,10,93
2016-03-15,화,11,79
2016-03-15,화,12,57
2016-03-15,화,13,54
2016-03-15,화,14,51
2016-03-15,화,15,50
2016-03-15,화,16,53
2016-03-15,화,17,54
2016-03-15,화,18,73
2016-03-15,화,19,93
2016-03-15,화,20,117
2016-03-15,화,21,129
2016-03-15,화,22,140
2016-03-15,화,23,133
2016-03-15,화,24,119
2016-03-16,수,01,104
2016-03-16,수,02,94
2016-03-16,수,03,88
2016-03-16,수,04,85
2016-03-16,수,05,85
2016-03-16,수,07,88
2016-03-16,수,07,102
2016-03-16,수,08,130
2016-03-16,수,09,105
2016-03-16,수,10,84
2016-03-16,수,11,65
2016-03-16,수,12,56
2016-03-16,수,13,50
2016-03-16,수,14,47
2016-03-16,수,15,47
2016-03-16,수,16,48
2016-03-16,수,17,47
2016-03-16,수,18,60
2016-03-16,수,19,85
2016-03-16,수,20,103
2016-03-16,수,21,113
2016-03-16,수,22,120
2016-03-16,수,23,120
2016-03-16,수,24,117
2016-03-17,목,01,107
2016-03-17,목,02,101
2016-03-17,목,03,95
2016-03-17,목,04,91
2016-03-17,목,05,94
2016-03-17,목,07,95
2016-03-17,목,07,108
2016-03-17,목,08,140
2016-03-17,목,09,98
2016-03-17,목,10,69
2016-03-17,목,11,57
2016-03-17,목,12,52
2016-03-17,목,13,45
2016-03-17,목,14,45
2016-03-17,목,15,39
2016-03-17,목,16,43
2016-03-17,목,17,48
2016-03-17,목,18,59
2016-03-17,목,19,75
2016-03-17,목,20,93
2016-03-17,목,21,101
2016-03-17,목,22,107
2016-03-17,목,23,100
2016-03-17,목,24,97
2016-03-18,금,01,85
2016-03-18,금,02,73
2016-03-18,금,03,67
2016-03-18,금,04,62
2016-03-18,금,05,62
2016-03-18,금,07,66
2016-03-18,금,07,81
2016-03-18,금,08,116
2016-03-18,금,09,87
2016-03-18,금,10,74
2016-03-18,금,11,63
2016-03-18,금,12,59
2016-03-18,금,13,56
2016-03-18,금,14,59
2016-03-18,금,15,54
2016-03-18,금,16,50
2016-03-18,금,17,50
2016-03-18,금,18,56
2016-03-18,금,19,72
2016-03-18,금,20,85
2016-03-18,금,21,92
2016-03-18,금,22,100
2016-03-18,금,23,100
2016-03-18,금,24,93
2016-03-19,토,01,87
2016-03-19,토,02,79
2016-03-19,토,03,71
2016-03-19,토,04,69
2016-03-19,토,05,68
2016-03-19,토,07,72
2016-03-19,토,07,77
2016-03-19,토,08,84
2016-03-19,토,09,89
2016-03-19,토,10,82
2016-03-19,토,11,75
2016-03-19,토,12,67
2016-03-19,토,13,56
2016-03-19,토,14,51
2016-03-19,토,15,46
2016-03-19,토,16,46
2016-03-19,토,17,47
2016-03-19,토,18,57
2016-03-19,토,19,69
2016-03-19,토,20,78
2016-03-19,토,21,88
2016-03-19,토,22,91
2016-03-19,토,23,93
2016-03-19,토,24,88
2016-03-20,일,01,80
2016-03-20,일,02,73
2016-03-20,일,03,68
2016-03-20,일,04,68
2016-03-20,일,05,68
2016-03-20,일,07,71
2016-03-20,일,07,74
2016-03-20,일,08,78
2016-03-20,일,09,80
2016-03-20,일,10,77
2016-03-20,일,11,71
2016-03-20,일,12,66
2016-03-20,일,13,55
2016-03-20,일,14,54
2016-03-20,일,15,48
2016-03-20,일,16,48
2016-03-20,일,17,52
2016-03-20,일,18,63
2016-03-20,일,19,77
2016-03-20,일,20,92
2016-03-20,일,21,106
2016-03-20,일,22,108
2016-03-20,일,23,99
2016-03-20,일,24,90
2016-03-21,월,01,80
2016-03-21,월,02,74
2016-03-21,월,03,69
2016-03-21,월,04,70
2016-03-21,월,05,69
2016-03-21,월,07,76
2016-03-21,월,07,97
2016-03-21,월,08,122
2016-03-21,월,09,92
2016-03-21,월,10,70
2016-03-21,월,11,58
2016-03-21,월,12,48
2016-03-21,월,13,43
2016-03-21,월,14,44
2016-03-21,월,15,36
2016-03-21,월,16,37
2016-03-21,월,17,40
2016-03-21,월,18,49
2016-03-21,월,19,64
2016-03-21,월,20,81
2016-03-21,월,21,92
2016-03-21,월,22,100
2016-03-21,월,23,98
2016-03-21,월,24,89
2016-03-22,화,01,79
2016-03-22,화,02,70
2016-03-22,화,03,64
2016-03-22,화,04,67
2016-03-22,화,05,66
2016-03-22,화,07,70
2016-03-22,화,07,86
2016-03-22,화,08,115
2016-03-22,화,09,83
2016-03-22,화,10,60
2016-03-22,화,11,52
2016-03-22,화,12,44
2016-03-22,화,13,40
2016-03-22,화,14,40
2016-03-22,화,15,35
2016-03-22,화,16,39
2016-03-22,화,17,41
2016-03-22,화,18,53
2016-03-22,화,19,71
2016-03-22,화,20,84
2016-03-22,화,21,92
2016-03-22,화,22,104
2016-03-22,화,23,100
2016-03-22,화,24,91
2016-03-23,수,01,80
2016-03-23,수,02,69
2016-03-23,수,03,63
2016-03-23,수,04,62
2016-03-23,수,05,61
2016-03-23,수,07,64
2016-03-23,수,07,83
2016-03-23,수,08,111
2016-03-23,수,09,86
2016-03-23,수,10,62
2016-03-23,수,11,50
2016-03-23,수,12,48
2016-03-23,수,13,42
2016-03-23,수,14,46
2016-03-23,수,15,39
2016-03-23,수,16,44
2016-03-23,수,17,48
2016-03-23,수,18,58
2016-03-23,수,19,82
2016-03-23,수,20,103
2016-03-23,수,21,111
2016-03-23,수,22,117
2016-03-23,수,23,108
2016-03-23,수,24,102
2016-03-24,목,01,90
2016-03-24,목,02,82
2016-03-24,목,03,74
2016-03-24,목,04,71
2016-03-24,목,05,71
2016-03-24,목,07,75
2016-03-24,목,07,91
2016-03-24,목,08,116
2016-03-24,목,09,84
2016-03-24,목,10,61
2016-03-24,목,11,52
2016-03-24,목,12,45
2016-03-24,목,13,45
2016-03-24,목,14,41
2016-03-24,목,15,41
2016-03-24,목,16,42
2016-03-24,목,17,44
2016-03-24,목,18,54
2016-03-24,목,19,79
2016-03-24,목,20,98
2016-03-24,목,21,115
2016-03-24,목,22,124
2016-03-24,목,23,118
2016-03-24,목,24,113
2016-03-25,금,01,98
2016-03-25,금,02,91
2016-03-25,금,03,85
2016-03-25,금,04,81
2016-03-25,금,05,83
2016-03-25,금,07,84
2016-03-25,금,07,96
2016-03-25,금,08,123
2016-03-25,금,09,91
2016-03-25,금,10,68
2016-03-25,금,11,60
2016-03-25,금,12,56
2016-03-25,금,13,49
2016-03-25,금,14,48
2016-03-25,금,15,47
2016-03-25,금,16,47
2016-03-25,금,17,56
2016-03-25,금,18,69
2016-03-25,금,19,92
2016-03-25,금,20,116
2016-03-25,금,21,113
2016-03-25,금,22,120
2016-03-25,금,23,124
2016-03-25,금,24,114
2016-03-26,토,01,105
2016-03-26,토,02,93
2016-03-26,토,03,95
2016-03-26,토,04,88
2016-03-26,토,05,89
2016-03-26,토,07,90
2016-03-26,토,07,94
2016-03-26,토,08,98
2016-03-26,토,09,95
2016-03-26,토,10,84
2016-03-26,토,11,77
2016-03-26,토,12,67
2016-03-26,토,13,63
2016-03-26,토,14,58
2016-03-26,토,15,52
2016-03-26,토,16,54
2016-03-26,토,17,60
2016-03-26,토,18,63
2016-03-26,토,19,82
2016-03-26,토,20,104
2016-03-26,토,21,116
2016-03-26,토,22,117
2016-03-26,토,23,116
2016-03-26,토,24,111
2016-03-27,일,01,97
2016-03-27,일,02,94
2016-03-27,일,03,87
2016-03-27,일,04,87
2016-03-27,일,05,89
2016-03-27,일,07,92
2016-03-27,일,07,93
2016-03-27,일,08,94
2016-03-27,일,09,90
2016-03-27,일,10,86
2016-03-27,일,11,80
2016-03-27,일,12,69
2016-03-27,일,13,65
2016-03-27,일,14,57
2016-03-27,일,15,55
2016-03-27,일,16,58
2016-03-27,일,17,64
2016-03-27,일,18,75
2016-03-27,일,19,97
2016-03-27,일,20,114
2016-03-27,일,21,136
2016-03-27,일,22,133
2016-03-27,일,23,124
2016-03-27,일,24,78
2016-03-28,월,01,97
2016-03-28,월,02,89
2016-03-28,월,03,88
2016-03-28,월,04,83
2016-03-28,월,05,89
2016-03-28,월,07,89
2016-03-28,월,07,102
2016-03-28,월,08,118
2016-03-28,월,09,89
2016-03-28,월,10,66
2016-03-28,월,11,51
2016-03-28,월,12,48
2016-03-28,월,13,39
2016-03-28,월,14,42
2016-03-28,월,15,40
2016-03-28,월,16,37
2016-03-28,월,17,44
2016-03-28,월,18,51
2016-03-28,월,19,68
2016-03-28,월,20,90
2016-03-28,월,21,99
2016-03-28,월,22,104
2016-03-28,월,23,104
2016-03-28,월,24,96
2016-03-29,화,01,81
2016-03-29,화,02,72
2016-03-29,화,03,67
2016-03-29,화,04,63
2016-03-29,화,05,65
2016-03-29,화,07,66
2016-03-29,화,07,87
2016-03-29,화,08,109
2016-03-29,화,09,79
2016-03-29,화,10,59
2016-03-29,화,11,50
2016-03-29,화,12,47
2016-03-29,화,13,47
2016-03-29,화,14,46
2016-03-29,화,15,39
2016-03-29,화,16,38
2016-03-29,화,17,42
2016-03-29,화,18,55
2016-03-29,화,19,74
2016-03-29,화,20,85
2016-03-29,화,21,98
2016-03-29,화,22,101
2016-03-29,화,23,98
2016-03-29,화,24,89
2016-03-30,수,01,70
2016-03-30,수,02,64
2016-03-30,수,03,56
2016-03-30,수,04,53
2016-03-30,수,05,56
2016-03-30,수,07,63
2016-03-30,수,07,82
2016-03-30,수,08,103
2016-03-30,수,09,76
2016-03-30,수,10,55
2016-03-30,수,11,46
2016-03-30,수,12,39
2016-03-30,수,13,37
2016-03-30,수,14,35
2016-03-30,수,15,34
2016-03-30,수,16,36
2016-03-30,수,17,33
2016-03-30,수,18,49
2016-03-30,수,19,57
2016-03-30,수,20,69
2016-03-30,수,21,85
2016-03-30,수,22,91
2016-03-30,수,23,80
2016-03-30,수,24,82
2016-03-31,목,01,68
2016-03-31,목,02,62
2016-03-31,목,03,58
2016-03-31,목,04,55
2016-03-31,목,05,57
2016-03-31,목,07,61
2016-03-31,목,07,77
2016-03-31,목,08,104
2016-03-31,목,09,74
2016-03-31,목,10,52
2016-03-31,목,11,45
2016-03-31,목,12,36
2016-03-31,목,13,38
2016-03-31,목,14,36
2016-03-31,목,15,33
2016-03-31,목,16,33
2016-03-31,목,17,34
2016-03-31,목,18,39
2016-03-31,목,19,57
2016-03-31,목,20,68
2016-03-31,목,21,76
2016-03-31,목,22,82
2016-03-31,목,23,75
2016-03-31,목,24,74
2016-04-01,금,01,60
2016-04-01,금,02,55
2016-04-01,금,03,51
2016-04-01,금,04,50
2016-04-01,금,05,51
2016-04-01,금,07,55
2016-04-01,금,07,72
2016-04-01,금,08,96
2016-04-01,금,09,62
2016-04-01,금,10,46
2016-04-01,금,11,38
2016-04-01,금,12,35
2016-04-01,금,13,32
2016-04-01,금,14,34
2016-04-01,금,15,23
2016-04-01,금,16,29
2016-04-01,금,17,30
2016-04-01,금,18,38
2016-04-01,금,19,49
2016-04-01,금,20,57
2016-04-01,금,21,62
2016-04-01,금,22,68
2016-04-01,금,23,69
2016-04-01,금,24,66
2016-04-02,토,01,57
2016-04-02,토,02,51
2016-04-02,토,03,46
2016-04-02,토,04,44
2016-04-02,토,05,44
2016-04-02,토,07,46
2016-04-02,토,07,52
2016-04-02,토,08,58
2016-04-02,토,09,66
2016-04-02,토,10,60
2016-04-02,토,11,50
2016-04-02,토,12,46
2016-04-02,토,13,39
2016-04-02,토,14,38
2016-04-02,토,15,33
2016-04-02,토,16,33
2016-04-02,토,17,28
2016-04-02,토,18,41
2016-04-02,토,19,46
2016-04-02,토,20,52
2016-04-02,토,21,61
2016-04-02,토,22,59
2016-04-02,토,23,63
2016-04-02,토,24,57
2016-04-03,일,01,48
2016-04-03,일,02,41
2016-04-03,일,03,37
2016-04-03,일,04,36
2016-04-03,일,05,36
2016-04-03,일,07,36
2016-04-03,일,07,42
2016-04-03,일,08,49
2016-04-03,일,09,54
2016-04-03,일,10,56
2016-04-03,일,11,52
2016-04-03,일,12,50
2016-04-03,일,13,44
2016-04-03,일,14,43
2016-04-03,일,15,41
2016-04-03,일,16,41
2016-04-03,일,17,47
2016-04-03,일,18,54
2016-04-03,일,19,65
2016-04-03,일,20,74
2016-04-03,일,21,79
2016-04-03,일,22,79
2016-04-03,일,23,68
2016-04-03,일,24,58
2016-04-04,월,01,50
2016-04-04,월,02,45
2016-04-04,월,03,42
2016-04-04,월,04,40
2016-04-04,월,05,43
2016-04-04,월,07,45
2016-04-04,월,07,60
2016-04-04,월,08,89
2016-04-04,월,09,63
2016-04-04,월,10,47
2016-04-04,월,11,40
2016-04-04,월,12,37
2016-04-04,월,13,34
2016-04-04,월,14,34
2016-04-04,월,15,31
2016-04-04,월,16,31
2016-04-04,월,17,32
2016-04-04,월,18,37
2016-04-04,월,19,53
2016-04-04,월,20,65
2016-04-04,월,21,68
2016-04-04,월,22,75
2016-04-04,월,23,68
2016-04-04,월,24,62
2016-04-05,화,01,51
2016-04-05,화,02,46
2016-04-05,화,03,42
2016-04-05,화,04,43
2016-04-05,화,05,42
2016-04-05,화,07,46
2016-04-05,화,07,67
2016-04-05,화,08,86
2016-04-05,화,09,61
2016-04-05,화,10,43
2016-04-05,화,11,37
2016-04-05,화,12,32
2016-04-05,화,13,33
2016-04-05,화,14,30
2016-04-05,화,15,26
2016-04-05,화,16,28
2016-04-05,화,17,29
2016-04-05,화,18,33
2016-04-05,화,19,54
2016-04-05,화,20,62
2016-04-05,화,21,69
2016-04-05,화,22,75
2016-04-05,화,23,71
2016-04-05,화,24,65
2016-04-06,수,01,55
2016-04-06,수,02,47
2016-04-06,수,03,42
2016-04-06,수,04,44
2016-04-06,수,05,45
2016-04-06,수,07,48
2016-04-06,수,07,63
2016-04-06,수,08,88
2016-04-06,수,09,58
2016-04-06,수,10,42
2016-04-06,수,11,37
2016-04-06,수,12,32
2016-04-06,수,13,28
2016-04-06,수,14,30
2016-04-06,수,15,26
2016-04-06,수,16,28
2016-04-06,수,17,30
2016-04-06,수,18,40
2016-04-06,수,19,54
2016-04-06,수,20,64
2016-04-06,수,21,71
2016-04-06,수,22,80
2016-04-06,수,23,75
2016-04-06,수,24,71
2016-04-07,목,01,56
2016-04-07,목,02,50
2016-04-07,목,03,44
2016-04-07,목,04,45
2016-04-07,목,05,39
2016-04-07,목,07,45
2016-04-07,목,07,60
2016-04-07,목,08,83
2016-04-07,목,09,57
2016-04-07,목,10,44
2016-04-07,목,11,38
2016-04-07,목,12,35
2016-04-07,목,13,32
2016-04-07,목,14,31
2016-04-07,목,15,27
2016-04-07,목,16,30
2016-04-07,목,17,30
2016-04-07,목,18,37
2016-04-07,목,19,51
2016-04-07,목,20,62
2016-04-07,목,21,71
2016-04-07,목,22,73
2016-04-07,목,23,62
2016-04-07,목,24,61
2016-04-08,금,01,50
2016-04-08,금,02,44
2016-04-08,금,03,40
2016-04-08,금,04,40
2016-04-08,금,05,42
2016-04-08,금,07,42
2016-04-08,금,07,58
2016-04-08,금,08,84
2016-04-08,금,09,58
2016-04-08,금,10,43
2016-04-08,금,11,38
2016-04-08,금,12,33
2016-04-08,금,13,30
2016-04-08,금,14,28
2016-04-08,금,15,27
2016-04-08,금,16,27
2016-04-08,금,17,28
2016-04-08,금,18,34
2016-04-08,금,19,45
2016-04-08,금,20,54
2016-04-08,금,21,58
2016-04-08,금,22,62
2016-04-08,금,23,63
2016-04-08,금,24,58
2016-04-09,토,01,50
2016-04-09,토,02,44
2016-04-09,토,03,39
2016-04-09,토,04,38
2016-04-09,토,05,38
2016-04-09,토,07,37
2016-04-09,토,07,45
2016-04-09,토,08,50
2016-04-09,토,09,55
2016-04-09,토,10,51
2016-04-09,토,11,48
2016-04-09,토,12,42
2016-04-09,토,13,35
2016-04-09,토,14,33
2016-04-09,토,15,28
2016-04-09,토,16,26
2016-04-09,토,17,33
2016-04-09,토,18,33
2016-04-09,토,19,47
2016-04-09,토,20,48
2016-04-09,토,21,54
2016-04-09,토,22,60
2016-04-09,토,23,57
2016-04-09,토,24,49
2016-04-10,일,01,40
2016-04-10,일,02,35
2016-04-10,일,03,32
2016-04-10,일,04,32
2016-04-10,일,05,29
2016-04-10,일,07,32
2016-04-10,일,07,34
2016-04-10,일,08,40
2016-04-10,일,09,47
2016-04-10,일,10,47
2016-04-10,일,11,46
2016-04-10,일,12,39
2016-04-10,일,13,37
2016-04-10,일,14,32
2016-04-10,일,15,29
2016-04-10,일,16,30
2016-04-10,일,17,31
2016-04-10,일,18,39
2016-04-10,일,19,48
2016-04-10,일,20,54
2016-04-10,일,21,65
2016-04-10,일,22,64
2016-04-10,일,23,56
2016-04-10,일,24,48
2016-04-11,월,01,38
2016-04-11,월,02,31
2016-04-11,월,03,31
2016-04-11,월,04,30
2016-04-11,월,05,32
2016-04-11,월,07,36
2016-04-11,월,07,55
2016-04-11,월,08,80
2016-04-11,월,09,53
2016-04-11,월,10,44
2016-04-11,월,11,36
2016-04-11,월,12,31
2016-04-11,월,13,28
2016-04-11,월,14,27
2016-04-11,월,15,23
2016-04-11,월,16,24
2016-04-11,월,17,26
2016-04-11,월,18,32
2016-04-11,월,19,47
2016-04-11,월,20,58
2016-04-11,월,21,63
2016-04-11,월,22,67
2016-04-11,월,23,62
2016-04-11,월,24,56
2016-04-12,화,01,46
2016-04-12,화,02,38
2016-04-12,화,03,35
2016-04-12,화,04,33
2016-04-12,화,05,34
2016-04-12,화,07,37
2016-04-12,화,07,56
2016-04-12,화,08,80
2016-04-12,화,09,56
2016-04-12,화,10,43
2016-04-12,화,11,36
2016-04-12,화,12,28
2016-04-12,화,13,35
2016-04-12,화,14,32
2016-04-12,화,15,29
2016-04-12,화,16,31
2016-04-12,화,17,34
2016-04-12,화,18,34
2016-04-12,화,19,51
2016-04-12,화,20,56
2016-04-12,화,21,60
2016-04-12,화,22,64
2016-04-12,화,23,62
2016-04-12,화,24,57
2016-04-13,수,01,50
2016-04-13,수,02,42
2016-04-13,수,03,40
2016-04-13,수,04,38
2016-04-13,수,05,38
2016-04-13,수,07,41
2016-04-13,수,07,44
2016-04-13,수,08,53
2016-04-13,수,09,56
2016-04-13,수,10,59
2016-04-13,수,11,58
2016-04-13,수,12,48
2016-04-13,수,13,52
2016-04-13,수,14,40
2016-04-13,수,15,40
2016-04-13,수,16,38
2016-04-13,수,17,37
2016-04-13,수,18,42
2016-04-13,수,19,51
2016-04-13,수,20,61
2016-04-13,수,21,67
2016-04-13,수,22,72
2016-04-13,수,23,60
2016-04-13,수,24,58
2016-04-14,목,01,49
2016-04-14,목,02,40
2016-04-14,목,03,39
2016-04-14,목,04,38
2016-04-14,목,05,37
2016-04-14,목,07,44
2016-04-14,목,07,56
2016-04-14,목,08,83
2016-04-14,목,09,58
2016-04-14,목,10,42
2016-04-14,목,11,38
2016-04-14,목,12,35
2016-04-14,목,13,32
2016-04-14,목,14,31
2016-04-14,목,15,23
2016-04-14,목,16,23
2016-04-14,목,17,22
2016-04-14,목,18,29
2016-04-14,목,19,41
2016-04-14,목,20,52
2016-04-14,목,21,58
2016-04-14,목,22,63
2016-04-14,목,23,49
2016-04-14,목,24,56
2016-04-15,금,01,48
2016-04-15,금,02,41
2016-04-15,금,03,35
2016-04-15,금,04,40
2016-04-15,금,05,37
2016-04-15,금,07,40
2016-04-15,금,07,55
2016-04-15,금,08,83
2016-04-15,금,09,55
2016-04-15,금,10,44
2016-04-15,금,11,40
2016-04-15,금,12,38
2016-04-15,금,13,36
2016-04-15,금,14,36
2016-04-15,금,15,34
2016-04-15,금,16,34
2016-04-15,금,17,33
2016-04-15,금,18,34
2016-04-15,금,19,45
2016-04-15,금,20,52
2016-04-15,금,21,60
2016-04-15,금,22,60
2016-04-15,금,23,61
2016-04-15,금,24,57
2016-04-16,토,01,47
2016-04-16,토,02,44
2016-04-16,토,03,34
2016-04-16,토,04,36
2016-04-16,토,05,36
2016-04-16,토,07,36
2016-04-16,토,07,36
2016-04-16,토,08,42
2016-04-16,토,09,51
2016-04-16,토,10,47
2016-04-16,토,11,43
2016-04-16,토,12,40
2016-04-16,토,13,35
2016-04-16,토,14,31
2016-04-16,토,15,32
2016-04-16,토,16,29
2016-04-16,토,17,33
2016-04-16,토,18,40
2016-04-16,토,19,50
2016-04-16,토,20,58
2016-04-16,토,21,67
2016-04-16,토,22,65
2016-04-16,토,23,64
2016-04-16,토,24,56
2016-04-17,일,01,50
2016-04-17,일,02,44
2016-04-17,일,03,43
2016-04-17,일,04,42
2016-04-17,일,05,43
2016-04-17,일,07,41
2016-04-17,일,07,45
2016-04-17,일,08,46
2016-04-17,일,09,52
2016-04-17,일,10,57
2016-04-17,일,11,54
2016-04-17,일,12,50
2016-04-17,일,13,47
2016-04-17,일,14,41
2016-04-17,일,15,38
2016-04-17,일,16,35
2016-04-17,일,17,40
2016-04-17,일,18,44
2016-04-17,일,19,58
2016-04-17,일,20,70
2016-04-17,일,21,80
2016-04-17,일,22,77
2016-04-17,일,23,69
2016-04-17,일,24,64
2016-04-18,월,01,48
2016-04-18,월,02,45
2016-04-18,월,03,42
2016-04-18,월,04,39
2016-04-18,월,05,41
2016-04-18,월,07,46
2016-04-18,월,07,59
2016-04-18,월,08,79
2016-04-18,월,09,55
2016-04-18,월,10,37
2016-04-18,월,11,35
2016-04-18,월,12,31
2016-04-18,월,13,32
2016-04-18,월,14,27
2016-04-18,월,15,29
2016-04-18,월,16,30
2016-04-18,월,17,27
2016-04-18,월,18,37
2016-04-18,월,19,55
2016-04-18,월,20,73
2016-04-18,월,21,78
2016-04-18,월,22,87
2016-04-18,월,23,75
2016-04-18,월,24,66
2016-04-19,화,01,58
2016-04-19,화,02,48
2016-04-19,화,03,45
2016-04-19,화,04,43
2016-04-19,화,05,45
2016-04-19,화,07,47
2016-04-19,화,07,58
2016-04-19,화,08,81
2016-04-19,화,09,50
2016-04-19,화,10,37
2016-04-19,화,11,35
2016-04-19,화,12,31
2016-04-19,화,13,30
2016-04-19,화,14,28
2016-04-19,화,15,24
2016-04-19,화,16,25
2016-04-19,화,17,26
2016-04-19,화,18,35
2016-04-19,화,19,50
2016-04-19,화,20,64
2016-04-19,화,21,72
2016-04-19,화,22,74
2016-04-19,화,23,72
2016-04-19,화,24,65
2016-04-20,수,01,53
2016-04-20,수,02,45
2016-04-20,수,03,41
2016-04-20,수,04,43
2016-04-20,수,05,41
2016-04-20,수,07,46
2016-04-20,수,07,58
2016-04-20,수,08,80
2016-04-20,수,09,53
2016-04-20,수,10,38
2016-04-20,수,11,33
2016-04-20,수,12,33
2016-04-20,수,13,31
2016-04-20,수,14,26
2016-04-20,수,15,26
2016-04-20,수,16,31
2016-04-20,수,17,27
2016-04-20,수,18,42
2016-04-20,수,19,59
2016-04-20,수,20,66
2016-04-20,수,21,78
2016-04-20,수,22,84
2016-04-20,수,23,76
2016-04-20,수,24,65
2016-04-21,목,01,55
2016-04-21,목,02,49
2016-04-21,목,03,43
