,METER_DATE,YEAR,MONTH,DAY,SEASON,HOUR,TIME_PERIOD,PAJU
4922,2020-03-12 12:00:00,2020,3,12,0,12,2,42
4923,2020-03-12 13:00:00,2020,3,12,0,13,2,36
4924,2020-03-12 14:00:00,2020,3,12,0,14,2,34
4925,2020-03-12 15:00:00,2020,3,12,0,15,2,33
4926,2020-03-12 16:00:00,2020,3,12,0,16,2,34
4927,2020-03-12 17:00:00,2020,3,12,0,17,2,36
4928,2020-03-12 18:00:00,2020,3,12,0,18,3,52
4929,2020-03-12 19:00:00,2020,3,12,0,19,3,54
4930,2020-03-12 20:00:00,2020,3,12,0,20,3,67
4931,2020-03-12 21:00:00,2020,3,12,0,21,3,84
4932,2020-03-12 22:00:00,2020,3,12,0,22,3,84
4933,2020-03-12 23:00:00,2020,3,12,0,23,3,93
4934,2020-03-13 00:00:00,2020,3,13,0,0,0,80
4935,2020-03-13 01:00:00,2020,3,13,0,1,0,92
4936,2020-03-13 02:00:00,2020,3,13,0,2,0,70
4937,2020-03-13 03:00:00,2020,3,13,0,3,0,66
4938,2020-03-13 04:00:00,2020,3,13,0,4,0,60
4939,2020-03-13 05:00:00,2020,3,13,0,5,0,57
4940,2020-03-13 06:00:00,2020,3,13,0,6,1,63
4941,2020-03-13 07:00:00,2020,3,13,0,7,1,79
4942,2020-03-13 08:00:00,2020,3,13,0,8,1,85
4943,2020-03-13 09:00:00,2020,3,13,0,9,1,76
4944,2020-03-13 10:00:00,2020,3,13,0,10,1,54
4945,2020-03-13 11:00:00,2020,3,13,0,11,1,45
4946,2020-03-13 12:00:00,2020,3,13,0,12,2,45
4947,2020-03-13 13:00:00,2020,3,13,0,13,2,38
4948,2020-03-13 14:00:00,2020,3,13,0,14,2,36
4949,2020-03-13 15:00:00,2020,3,13,0,15,2,36
4950,2020-03-13 16:00:00,2020,3,13,0,16,2,37
4951,2020-03-13 17:00:00,2020,3,13,0,17,2,40
4952,2020-03-13 18:00:00,2020,3,13,0,18,3,49
4953,2020-03-13 19:00:00,2020,3,13,0,19,3,68
4954,2020-03-13 20:00:00,2020,3,13,0,20,3,81
4955,2020-03-13 21:00:00,2020,3,13,0,21,3,97
4956,2020-03-13 22:00:00,2020,3,13,0,22,3,103
4957,2020-03-13 23:00:00,2020,3,13,0,23,3,95
4958,2020-03-14 00:00:00,2020,3,14,0,0,0,87
4959,2020-03-14 01:00:00,2020,3,14,0,1,0,69
4960,2020-03-14 02:00:00,2020,3,14,0,2,0,55
4961,2020-03-14 03:00:00,2020,3,14,0,3,0,52
4962,2020-03-14 04:00:00,2020,3,14,0,4,0,50
4963,2020-03-14 05:00:00,2020,3,14,0,5,0,50
4964,2020-03-14 06:00:00,2020,3,14,0,6,1,60
4965,2020-03-14 07:00:00,2020,3,14,0,7,1,60
4966,2020-03-14 08:00:00,2020,3,14,0,8,1,63
4967,2020-03-14 09:00:00,2020,3,14,0,9,1,61
4968,2020-03-14 10:00:00,2020,3,14,0,10,1,64
4969,2020-03-14 11:00:00,2020,3,14,0,11,1,61
4970,2020-03-14 12:00:00,2020,3,14,0,12,2,56
4971,2020-03-14 13:00:00,2020,3,14,0,13,2,54
4972,2020-03-14 14:00:00,2020,3,14,0,14,2,46
4973,2020-03-14 15:00:00,2020,3,14,0,15,2,45
4974,2020-03-14 16:00:00,2020,3,14,0,16,2,45
4975,2020-03-14 17:00:00,2020,3,14,0,17,2,47
4976,2020-03-14 18:00:00,2020,3,14,0,18,3,55
4977,2020-03-14 19:00:00,2020,3,14,0,19,3,61
4978,2020-03-14 20:00:00,2020,3,14,0,20,3,79
4979,2020-03-14 21:00:00,2020,3,14,0,21,3,89
4980,2020-03-14 22:00:00,2020,3,14,0,22,3,94
4981,2020-03-14 23:00:00,2020,3,14,0,23,3,92
4982,2020-03-15 00:00:00,2020,3,15,0,0,0,72
4983,2020-03-15 01:00:00,2020,3,15,0,1,0,67
4984,2020-03-15 02:00:00,2020,3,15,0,2,0,61
4985,2020-03-15 03:00:00,2020,3,15,0,3,0,55
4986,2020-03-15 04:00:00,2020,3,15,0,4,0,52
4987,2020-03-15 05:00:00,2020,3,15,0,5,0,55
4988,2020-03-15 06:00:00,2020,3,15,0,6,1,57
4989,2020-03-15 07:00:00,2020,3,15,0,7,1,62
4990,2020-03-15 08:00:00,2020,3,15,0,8,1,69
4991,2020-03-15 09:00:00,2020,3,15,0,9,1,79
4992,2020-03-15 10:00:00,2020,3,15,0,10,1,91
4993,2020-03-15 11:00:00,2020,3,15,0,11,1,90
4994,2020-03-15 12:00:00,2020,3,15,0,12,2,77
4995,2020-03-15 13:00:00,2020,3,15,0,13,2,76
4996,2020-03-15 14:00:00,2020,3,15,0,14,2,71
4997,2020-03-15 15:00:00,2020,3,15,0,15,2,68
4998,2020-03-15 16:00:00,2020,3,15,0,16,2,65
4999,2020-03-15 17:00:00,2020,3,15,0,17,2,68
5000,2020-03-15 18:00:00,2020,3,15,0,18,3,72
5001,2020-03-15 19:00:00,2020,3,15,0,19,3,74
5002,2020-03-15 20:00:00,2020,3,15,0,20,3,94
5003,2020-03-15 21:00:00,2020,3,15,0,21,3,114
5004,2020-03-15 22:00:00,2020,3,15,0,22,3,113
5005,2020-03-15 23:00:00,2020,3,15,0,23,3,98
5006,2020-03-16 00:00:00,2020,3,16,0,0,0,87
5007,2020-03-16 01:00:00,2020,3,16,0,1,0,102
5008,2020-03-16 02:00:00,2020,3,16,0,2,0,97
5009,2020-03-16 03:00:00,2020,3,16,0,3,0,93
5010,2020-03-16 04:00:00,2020,3,16,0,4,0,81
5011,2020-03-16 05:00:00,2020,3,16,0,5,0,81
5012,2020-03-16 06:00:00,2020,3,16,0,6,1,93
5013,2020-03-16 07:00:00,2020,3,16,0,7,1,107
5014,2020-03-16 08:00:00,2020,3,16,0,8,1,119
5015,2020-03-16 09:00:00,2020,3,16,0,9,1,89
5016,2020-03-16 10:00:00,2020,3,16,0,10,1,73
5017,2020-03-16 11:00:00,2020,3,16,0,11,1,68
5018,2020-03-16 12:00:00,2020,3,16,0,12,2,56
5019,2020-03-16 13:00:00,2020,3,16,0,13,2,42
5020,2020-03-16 14:00:00,2020,3,16,0,14,2,37
5021,2020-03-16 15:00:00,2020,3,16,0,15,2,38
5022,2020-03-16 16:00:00,2020,3,16,0,16,2,37
5023,2020-03-16 17:00:00,2020,3,16,0,17,2,44
5024,2020-03-16 18:00:00,2020,3,16,0,18,3,50
5025,2020-03-16 19:00:00,2020,3,16,0,19,3,60
5026,2020-03-16 20:00:00,2020,3,16,0,20,3,75
5027,2020-03-16 21:00:00,2020,3,16,0,21,3,89
5028,2020-03-16 22:00:00,2020,3,16,0,22,3,99
5029,2020-03-16 23:00:00,2020,3,16,0,23,3,100
5030,2020-03-17 00:00:00,2020,3,17,0,0,0,87
5031,2020-03-17 01:00:00,2020,3,17,0,1,0,84
5032,2020-03-17 02:00:00,2020,3,17,0,2,0,79
5033,2020-03-17 03:00:00,2020,3,17,0,3,0,74
5034,2020-03-17 04:00:00,2020,3,17,0,4,0,72
5035,2020-03-17 05:00:00,2020,3,17,0,5,0,69
5036,2020-03-17 06:00:00,2020,3,17,0,6,1,72
5037,2020-03-17 07:00:00,2020,3,17,0,7,1,77
5038,2020-03-17 08:00:00,2020,3,17,0,8,1,95
5039,2020-03-17 09:00:00,2020,3,17,0,9,1,76
5040,2020-03-17 10:00:00,2020,3,17,0,10,1,60
5041,2020-03-17 11:00:00,2020,3,17,0,11,1,55
5042,2020-03-17 12:00:00,2020,3,17,0,12,2,44
5043,2020-03-17 13:00:00,2020,3,17,0,13,2,40
5044,2020-03-17 14:00:00,2020,3,17,0,14,2,35
5045,2020-03-17 15:00:00,2020,3,17,0,15,2,35
5046,2020-03-17 16:00:00,2020,3,17,0,16,2,37
5047,2020-03-17 17:00:00,2020,3,17,0,17,2,38
5048,2020-03-17 18:00:00,2020,3,17,0,18,3,47
5049,2020-03-17 19:00:00,2020,3,17,0,19,3,57
5050,2020-03-17 20:00:00,2020,3,17,0,20,3,68
5051,2020-03-17 21:00:00,2020,3,17,0,21,3,86
5052,2020-03-17 22:00:00,2020,3,17,0,22,3,86
5053,2020-03-17 23:00:00,2020,3,17,0,23,3,96
5054,2020-03-18 00:00:00,2020,3,18,0,0,0,82
5055,2020-03-18 01:00:00,2020,3,18,0,1,0,75
5056,2020-03-18 02:00:00,2020,3,18,0,2,0,64
5057,2020-03-18 03:00:00,2020,3,18,0,3,0,60
5058,2020-03-18 04:00:00,2020,3,18,0,4,0,53
5059,2020-03-18 05:00:00,2020,3,18,0,5,0,53
5060,2020-03-18 06:00:00,2020,3,18,0,6,1,62
5061,2020-03-18 07:00:00,2020,3,18,0,7,1,68
5062,2020-03-18 08:00:00,2020,3,18,0,8,1,80
5063,2020-03-18 09:00:00,2020,3,18,0,9,1,60
5064,2020-03-18 10:00:00,2020,3,18,0,10,1,50
5065,2020-03-18 11:00:00,2020,3,18,0,11,1,51
5066,2020-03-18 12:00:00,2020,3,18,0,12,2,46
5067,2020-03-18 13:00:00,2020,3,18,0,13,2,42
5068,2020-03-18 14:00:00,2020,3,18,0,14,2,42
5069,2020-03-18 15:00:00,2020,3,18,0,15,2,41
5070,2020-03-18 16:00:00,2020,3,18,0,16,2,41
5071,2020-03-18 17:00:00,2020,3,18,0,17,2,46
5072,2020-03-18 18:00:00,2020,3,18,0,18,3,52
5073,2020-03-18 19:00:00,2020,3,18,0,19,3,51
5074,2020-03-18 20:00:00,2020,3,18,0,20,3,60
5075,2020-03-18 21:00:00,2020,3,18,0,21,3,72
5076,2020-03-18 22:00:00,2020,3,18,0,22,3,81
5077,2020-03-18 23:00:00,2020,3,18,0,23,3,87
5078,2020-03-19 00:00:00,2020,3,19,0,0,0,73
5079,2020-03-19 01:00:00,2020,3,19,0,1,0,87
5080,2020-03-19 02:00:00,2020,3,19,0,2,0,74
5081,2020-03-19 03:00:00,2020,3,19,0,3,0,69
5082,2020-03-19 04:00:00,2020,3,19,0,4,0,60
5083,2020-03-19 05:00:00,2020,3,19,0,5,0,61
5084,2020-03-19 06:00:00,2020,3,19,0,6,1,72
5085,2020-03-19 07:00:00,2020,3,19,0,7,1,77
5086,2020-03-19 08:00:00,2020,3,19,0,8,1,92
5087,2020-03-19 09:00:00,2020,3,19,0,9,1,66
5088,2020-03-19 10:00:00,2020,3,19,0,10,1,54
5089,2020-03-19 11:00:00,2020,3,19,0,11,1,55
5090,2020-03-19 12:00:00,2020,3,19,0,12,2,49
5091,2020-03-19 13:00:00,2020,3,19,0,13,2,43
5092,2020-03-19 14:00:00,2020,3,19,0,14,2,47
5093,2020-03-19 15:00:00,2020,3,19,0,15,2,44
5094,2020-03-19 16:00:00,2020,3,19,0,16,2,47
5095,2020-03-19 17:00:00,2020,3,19,0,17,2,52
5096,2020-03-19 18:00:00,2020,3,19,0,18,3,57
5097,2020-03-19 19:00:00,2020,3,19,0,19,3,54
5098,2020-03-19 20:00:00,2020,3,19,0,20,3,60
5099,2020-03-19 21:00:00,2020,3,19,0,21,3,72
5100,2020-03-19 22:00:00,2020,3,19,0,22,3,85
5101,2020-03-19 23:00:00,2020,3,19,0,23,3,88
5102,2020-03-20 00:00:00,2020,3,20,0,0,0,76
5103,2020-03-20 01:00:00,2020,3,20,0,1,0,93
5104,2020-03-20 02:00:00,2020,3,20,0,2,0,81
5105,2020-03-20 03:00:00,2020,3,20,0,3,0,77
5106,2020-03-20 04:00:00,2020,3,20,0,4,0,68
5107,2020-03-20 05:00:00,2020,3,20,0,5,0,69
5108,2020-03-20 06:00:00,2020,3,20,0,6,1,77
5109,2020-03-20 07:00:00,2020,3,20,0,7,1,83
5110,2020-03-20 08:00:00,2020,3,20,0,8,1,97
5111,2020-03-20 09:00:00,2020,3,20,0,9,1,72
5112,2020-03-20 10:00:00,2020,3,20,0,10,1,59
5113,2020-03-20 11:00:00,2020,3,20,0,11,1,59
5114,2020-03-20 12:00:00,2020,3,20,0,12,2,54
5115,2020-03-20 13:00:00,2020,3,20,0,13,2,48
5116,2020-03-20 14:00:00,2020,3,20,0,14,2,50
5117,2020-03-20 15:00:00,2020,3,20,0,15,2,48
5118,2020-03-20 16:00:00,2020,3,20,0,16,2,49
5119,2020-03-20 17:00:00,2020,3,20,0,17,2,55
5120,2020-03-20 18:00:00,2020,3,20,0,18,3,60
5121,2020-03-20 19:00:00,2020,3,20,0,19,3,58
5122,2020-03-20 20:00:00,2020,3,20,0,20,3,65
5123,2020-03-20 21:00:00,2020,3,20,0,21,3,79
5124,2020-03-20 22:00:00,2020,3,20,0,22,3,92
5125,2020-03-20 23:00:00,2020,3,20,0,23,3,93
5126,2020-03-21 00:00:00,2020,3,21,0,0,0,83
5127,2020-03-21 01:00:00,2020,3,21,0,1,0,69
5128,2020-03-21 02:00:00,2020,3,21,0,2,0,47
5129,2020-03-21 03:00:00,2020,3,21,0,3,0,47
5130,2020-03-21 04:00:00,2020,3,21,0,4,0,45
5131,2020-03-21 05:00:00,2020,3,21,0,5,0,41
5132,2020-03-21 06:00:00,2020,3,21,0,6,1,41
5133,2020-03-21 07:00:00,2020,3,21,0,7,1,44
5134,2020-03-21 08:00:00,2020,3,21,0,8,1,43
5135,2020-03-21 09:00:00,2020,3,21,0,9,1,49
5136,2020-03-21 10:00:00,2020,3,21,0,10,1,53
5137,2020-03-21 11:00:00,2020,3,21,0,11,1,51
5138,2020-03-21 12:00:00,2020,3,21,0,12,2,42
5139,2020-03-21 13:00:00,2020,3,21,0,13,2,35
5140,2020-03-21 14:00:00,2020,3,21,0,14,2,28
5141,2020-03-21 15:00:00,2020,3,21,0,15,2,25
5142,2020-03-21 16:00:00,2020,3,21,0,16,2,30
5143,2020-03-21 17:00:00,2020,3,21,0,17,2,25
5144,2020-03-21 18:00:00,2020,3,21,0,18,3,33
5145,2020-03-21 19:00:00,2020,3,21,0,19,3,49
5146,2020-03-21 20:00:00,2020,3,21,0,20,3,53
5147,2020-03-21 21:00:00,2020,3,21,0,21,3,56
5148,2020-03-21 22:00:00,2020,3,21,0,22,3,57
5149,2020-03-21 23:00:00,2020,3,21,0,23,3,59
5150,2020-03-22 00:00:00,2020,3,22,0,0,0,61
5151,2020-03-22 01:00:00,2020,3,22,0,1,0,47
5152,2020-03-22 02:00:00,2020,3,22,0,2,0,46
5153,2020-03-22 03:00:00,2020,3,22,0,3,0,41
5154,2020-03-22 04:00:00,2020,3,22,0,4,0,40
5155,2020-03-22 05:00:00,2020,3,22,0,5,0,38
5156,2020-03-22 06:00:00,2020,3,22,0,6,1,34
5157,2020-03-22 07:00:00,2020,3,22,0,7,1,36
5158,2020-03-22 08:00:00,2020,3,22,0,8,1,42
5159,2020-03-22 09:00:00,2020,3,22,0,9,1,46
5160,2020-03-22 10:00:00,2020,3,22,0,10,1,46
5161,2020-03-22 11:00:00,2020,3,22,0,11,1,46
5162,2020-03-22 12:00:00,2020,3,22,0,12,2,42
5163,2020-03-22 13:00:00,2020,3,22,0,13,2,34
5164,2020-03-22 14:00:00,2020,3,22,0,14,2,32
5165,2020-03-22 15:00:00,2020,3,22,0,15,2,29
5166,2020-03-22 16:00:00,2020,3,22,0,16,2,28
5167,2020-03-22 17:00:00,2020,3,22,0,17,2,30
5168,2020-03-22 18:00:00,2020,3,22,0,18,3,35
5169,2020-03-22 19:00:00,2020,3,22,0,19,3,39
5170,2020-03-22 20:00:00,2020,3,22,0,20,3,47
5171,2020-03-22 21:00:00,2020,3,22,0,21,3,46
5172,2020-03-22 22:00:00,2020,3,22,0,22,3,50
5173,2020-03-22 23:00:00,2020,3,22,0,23,3,45
5174,2020-03-23 00:00:00,2020,3,23,0,0,0,47
5175,2020-03-23 01:00:00,2020,3,23,0,1,0,53
5176,2020-03-23 02:00:00,2020,3,23,0,2,0,46
5177,2020-03-23 03:00:00,2020,3,23,0,3,0,43
5178,2020-03-23 04:00:00,2020,3,23,0,4,0,40
5179,2020-03-23 05:00:00,2020,3,23,0,5,0,39
5180,2020-03-23 06:00:00,2020,3,23,0,6,1,44
5181,2020-03-23 07:00:00,2020,3,23,0,7,1,50
5182,2020-03-23 08:00:00,2020,3,23,0,8,1,60
5183,2020-03-23 09:00:00,2020,3,23,0,9,1,44
5184,2020-03-23 10:00:00,2020,3,23,0,10,1,37
5185,2020-03-23 11:00:00,2020,3,23,0,11,1,38
5186,2020-03-23 12:00:00,2020,3,23,0,12,2,35
5187,2020-03-23 13:00:00,2020,3,23,0,13,2,31
5188,2020-03-23 14:00:00,2020,3,23,0,14,2,34
5189,2020-03-23 15:00:00,2020,3,23,0,15,2,33
5190,2020-03-23 16:00:00,2020,3,23,0,16,2,33
5191,2020-03-23 17:00:00,2020,3,23,0,17,2,37
5192,2020-03-23 18:00:00,2020,3,23,0,18,3,42
5193,2020-03-23 19:00:00,2020,3,23,0,19,3,40
5194,2020-03-23 20:00:00,2020,3,23,0,20,3,47
5195,2020-03-23 21:00:00,2020,3,23,0,21,3,55
5196,2020-03-23 22:00:00,2020,3,23,0,22,3,63
5197,2020-03-23 23:00:00,2020,3,23,0,23,3,65
5198,2020-03-24 00:00:00,2020,3,24,0,0,0,58
5199,2020-03-24 01:00:00,2020,3,24,0,1,0,75
5200,2020-03-24 02:00:00,2020,3,24,0,2,0,71
5201,2020-03-24 03:00:00,2020,3,24,0,3,0,67
5202,2020-03-24 04:00:00,2020,3,24,0,4,0,66
5203,2020-03-24 05:00:00,2020,3,24,0,5,0,63
5204,2020-03-24 06:00:00,2020,3,24,0,6,1,62
5205,2020-03-24 07:00:00,2020,3,24,0,7,1,63
5206,2020-03-24 08:00:00,2020,3,24,0,8,1,71
5207,2020-03-24 09:00:00,2020,3,24,0,9,1,59
5208,2020-03-24 10:00:00,2020,3,24,0,10,1,45
5209,2020-03-24 11:00:00,2020,3,24,0,11,1,41
5210,2020-03-24 12:00:00,2020,3,24,0,12,2,41
5211,2020-03-24 13:00:00,2020,3,24,0,13,2,40
5212,2020-03-24 14:00:00,2020,3,24,0,14,2,38
5213,2020-03-24 15:00:00,2020,3,24,0,15,2,38
5214,2020-03-24 16:00:00,2020,3,24,0,16,2,38
5215,2020-03-24 17:00:00,2020,3,24,0,17,2,36
5216,2020-03-24 18:00:00,2020,3,24,0,18,3,36
5217,2020-03-24 19:00:00,2020,3,24,0,19,3,48
5218,2020-03-24 20:00:00,2020,3,24,0,20,3,57
5219,2020-03-24 21:00:00,2020,3,24,0,21,3,75
5220,2020-03-24 22:00:00,2020,3,24,0,22,3,73
5221,2020-03-24 23:00:00,2020,3,24,0,23,3,72
5222,2020-03-25 00:00:00,2020,3,25,0,0,0,67
5223,2020-03-25 01:00:00,2020,3,25,0,1,0,59
5224,2020-03-25 02:00:00,2020,3,25,0,2,0,51
5225,2020-03-25 03:00:00,2020,3,25,0,3,0,50
5226,2020-03-25 04:00:00,2020,3,25,0,4,0,47
5227,2020-03-25 05:00:00,2020,3,25,0,5,0,46
5228,2020-03-25 06:00:00,2020,3,25,0,6,1,49
5229,2020-03-25 07:00:00,2020,3,25,0,7,1,54
5230,2020-03-25 08:00:00,2020,3,25,0,8,1,63
5231,2020-03-25 09:00:00,2020,3,25,0,9,1,48
5232,2020-03-25 10:00:00,2020,3,25,0,10,1,41
5233,2020-03-25 11:00:00,2020,3,25,0,11,1,38
5234,2020-03-25 12:00:00,2020,3,25,0,12,2,34
5235,2020-03-25 13:00:00,2020,3,25,0,13,2,30
5236,2020-03-25 14:00:00,2020,3,25,0,14,2,33
5237,2020-03-25 15:00:00,2020,3,25,0,15,2,30
5238,2020-03-25 16:00:00,2020,3,25,0,16,2,30
5239,2020-03-25 17:00:00,2020,3,25,0,17,2,34
5240,2020-03-25 18:00:00,2020,3,25,0,18,3,37
5241,2020-03-25 19:00:00,2020,3,25,0,19,3,35
5242,2020-03-25 20:00:00,2020,3,25,0,20,3,42
5243,2020-03-25 21:00:00,2020,3,25,0,21,3,52
5244,2020-03-25 22:00:00,2020,3,25,0,22,3,60
5245,2020-03-25 23:00:00,2020,3,25,0,23,3,63
5246,2020-03-26 00:00:00,2020,3,26,0,0,0,55
5247,2020-03-26 01:00:00,2020,3,26,0,1,0,74
5248,2020-03-26 02:00:00,2020,3,26,0,2,0,78
5249,2020-03-26 03:00:00,2020,3,26,0,3,0,78
5250,2020-03-26 04:00:00,2020,3,26,0,4,0,76
5251,2020-03-26 05:00:00,2020,3,26,0,5,0,75
5252,2020-03-26 06:00:00,2020,3,26,0,6,1,76
5253,2020-03-26 07:00:00,2020,3,26,0,7,1,73
5254,2020-03-26 08:00:00,2020,3,26,0,8,1,75
5255,2020-03-26 09:00:00,2020,3,26,0,9,1,71
5256,2020-03-26 10:00:00,2020,3,26,0,10,1,63
5257,2020-03-26 11:00:00,2020,3,26,0,11,1,52
5258,2020-03-26 12:00:00,2020,3,26,0,12,2,52
5259,2020-03-26 13:00:00,2020,3,26,0,13,2,50
5260,2020-03-26 14:00:00,2020,3,26,0,14,2,51
5261,2020-03-26 15:00:00,2020,3,26,0,15,2,51
5262,2020-03-26 16:00:00,2020,3,26,0,16,2,53
5263,2020-03-26 17:00:00,2020,3,26,0,17,2,52
5264,2020-03-26 18:00:00,2020,3,26,0,18,3,51
5265,2020-03-26 19:00:00,2020,3,26,0,19,3,57
5266,2020-03-26 20:00:00,2020,3,26,0,20,3,58
5267,2020-03-26 21:00:00,2020,3,26,0,21,3,69
5268,2020-03-26 22:00:00,2020,3,26,0,22,3,69
5269,2020-03-26 23:00:00,2020,3,26,0,23,3,66
5270,2020-03-27 00:00:00,2020,3,27,0,0,0,68
5271,2020-03-27 01:00:00,2020,3,27,0,1,0,64
5272,2020-03-27 02:00:00,2020,3,27,0,2,0,53
5273,2020-03-27 03:00:00,2020,3,27,0,3,0,53
5274,2020-03-27 04:00:00,2020,3,27,0,4,0,51
5275,2020-03-27 05:00:00,2020,3,27,0,5,0,49
5276,2020-03-27 06:00:00,2020,3,27,0,6,1,47
5277,2020-03-27 07:00:00,2020,3,27,0,7,1,53
5278,2020-03-27 08:00:00,2020,3,27,0,8,1,64
5279,2020-03-27 09:00:00,2020,3,27,0,9,1,44
5280,2020-03-27 10:00:00,2020,3,27,0,10,1,44
5281,2020-03-27 11:00:00,2020,3,27,0,11,1,44
5282,2020-03-27 12:00:00,2020,3,27,0,12,2,40
5283,2020-03-27 13:00:00,2020,3,27,0,13,2,37
5284,2020-03-27 14:00:00,2020,3,27,0,14,2,39
5285,2020-03-27 15:00:00,2020,3,27,0,15,2,36
5286,2020-03-27 16:00:00,2020,3,27,0,16,2,35
5287,2020-03-27 17:00:00,2020,3,27,0,17,2,41
5288,2020-03-27 18:00:00,2020,3,27,0,18,3,46
5289,2020-03-27 19:00:00,2020,3,27,0,19,3,44
5290,2020-03-27 20:00:00,2020,3,27,0,20,3,43
5291,2020-03-27 21:00:00,2020,3,27,0,21,3,51
5292,2020-03-27 22:00:00,2020,3,27,0,22,3,62
5293,2020-03-27 23:00:00,2020,3,27,0,23,3,64
5294,2020-03-28 00:00:00,2020,3,28,0,0,0,54
5295,2020-03-28 01:00:00,2020,3,28,0,1,0,43
5296,2020-03-28 02:00:00,2020,3,28,0,2,0,35
5297,2020-03-28 03:00:00,2020,3,28,0,3,0,33
5298,2020-03-28 04:00:00,2020,3,28,0,4,0,32
5299,2020-03-28 05:00:00,2020,3,28,0,5,0,33
5300,2020-03-28 06:00:00,2020,3,28,0,6,1,40
5301,2020-03-28 07:00:00,2020,3,28,0,7,1,40
5302,2020-03-28 08:00:00,2020,3,28,0,8,1,40
5303,2020-03-28 09:00:00,2020,3,28,0,9,1,38
5304,2020-03-28 10:00:00,2020,3,28,0,10,1,40
5305,2020-03-28 11:00:00,2020,3,28,0,11,1,38
5306,2020-03-28 12:00:00,2020,3,28,0,12,2,35
5307,2020-03-28 13:00:00,2020,3,28,0,13,2,32
5308,2020-03-28 14:00:00,2020,3,28,0,14,2,28
5309,2020-03-28 15:00:00,2020,3,28,0,15,2,28
5310,2020-03-28 16:00:00,2020,3,28,0,16,2,28
5311,2020-03-28 17:00:00,2020,3,28,0,17,2,29
5312,2020-03-28 18:00:00,2020,3,28,0,18,3,35
5313,2020-03-28 19:00:00,2020,3,28,0,19,3,38
5314,2020-03-28 20:00:00,2020,3,28,0,20,3,48
5315,2020-03-28 21:00:00,2020,3,28,0,21,3,53
5316,2020-03-28 22:00:00,2020,3,28,0,22,3,56
5317,2020-03-28 23:00:00,2020,3,28,0,23,3,56
5318,2020-03-29 00:00:00,2020,3,29,0,0,0,43
5319,2020-03-29 01:00:00,2020,3,29,0,1,0,31
5320,2020-03-29 02:00:00,2020,3,29,0,2,0,39
5321,2020-03-29 03:00:00,2020,3,29,0,3,0,37
5322,2020-03-29 04:00:00,2020,3,29,0,4,0,35
5323,2020-03-29 05:00:00,2020,3,29,0,5,0,32
5324,2020-03-29 06:00:00,2020,3,29,0,6,1,31
5325,2020-03-29 07:00:00,2020,3,29,0,7,1,25
5326,2020-03-29 08:00:00,2020,3,29,0,8,1,29
5327,2020-03-29 09:00:00,2020,3,29,0,9,1,34
5328,2020-03-29 10:00:00,2020,3,29,0,10,1,38
5329,2020-03-29 11:00:00,2020,3,29,0,11,1,39
5330,2020-03-29 12:00:00,2020,3,29,0,12,2,39
5331,2020-03-29 13:00:00,2020,3,29,0,13,2,36
5332,2020-03-29 14:00:00,2020,3,29,0,14,2,26
5333,2020-03-29 15:00:00,2020,3,29,0,15,2,25
5334,2020-03-29 16:00:00,2020,3,29,0,16,2,22
5335,2020-03-29 17:00:00,2020,3,29,0,17,2,20
5336,2020-03-29 18:00:00,2020,3,29,0,18,3,21
5337,2020-03-29 19:00:00,2020,3,29,0,19,3,26
5338,2020-03-29 20:00:00,2020,3,29,0,20,3,29
5339,2020-03-29 21:00:00,2020,3,29,0,21,3,37
5340,2020-03-29 22:00:00,2020,3,29,0,22,3,37
5341,2020-03-29 23:00:00,2020,3,29,0,23,3,42
5342,2020-03-30 00:00:00,2020,3,30,0,0,0,38
5343,2020-03-30 01:00:00,2020,3,30,0,1,0,39
5344,2020-03-30 02:00:00,2020,3,30,0,2,0,34
5345,2020-03-30 03:00:00,2020,3,30,0,3,0,31
5346,2020-03-30 04:00:00,2020,3,30,0,4,0,30
5347,2020-03-30 05:00:00,2020,3,30,0,5,0,29
5348,2020-03-30 06:00:00,2020,3,30,0,6,1,31
5349,2020-03-30 07:00:00,2020,3,30,0,7,1,31
5350,2020-03-30 08:00:00,2020,3,30,0,8,1,33
5351,2020-03-30 09:00:00,2020,3,30,0,9,1,35
5352,2020-03-30 10:00:00,2020,3,30,0,10,1,39
5353,2020-03-30 11:00:00,2020,3,30,0,11,1,37
5354,2020-03-30 12:00:00,2020,3,30,0,12,2,33
5355,2020-03-30 13:00:00,2020,3,30,0,13,2,31
5356,2020-03-30 14:00:00,2020,3,30,0,14,2,28
5357,2020-03-30 15:00:00,2020,3,30,0,15,2,27
5358,2020-03-30 16:00:00,2020,3,30,0,16,2,26
5359,2020-03-30 17:00:00,2020,3,30,0,17,2,30
5360,2020-03-30 18:00:00,2020,3,30,0,18,3,37
5361,2020-03-30 19:00:00,2020,3,30,0,19,3,43
5362,2020-03-30 20:00:00,2020,3,30,0,20,3,53
5363,2020-03-30 21:00:00,2020,3,30,0,21,3,62
5364,2020-03-30 22:00:00,2020,3,30,0,22,3,67
5365,2020-03-30 23:00:00,2020,3,30,0,23,3,66
5366,2020-03-31 00:00:00,2020,3,31,0,0,0,54
5367,2020-03-31 01:00:00,2020,3,31,0,1,0,46
5368,2020-03-31 02:00:00,2020,3,31,0,2,0,47
5369,2020-03-31 03:00:00,2020,3,31,0,3,0,47
5370,2020-03-31 04:00:00,2020,3,31,0,4,0,45
5371,2020-03-31 05:00:00,2020,3,31,0,5,0,44
