실적일자,요일,시간,세종 지역공급량(Gcal)
2018-08-30,목,14,60
2018-08-30,목,15,68
2018-08-30,목,16,59
2018-08-30,목,17,57
2018-08-30,목,18,46
2018-08-30,목,19,36
2018-08-30,목,20,31
2018-08-30,목,21,31
2018-08-30,목,22,25
2018-08-30,목,23,22
2018-08-30,목,24,15
2018-08-31,금,1,11
2018-08-31,금,2,12
2018-08-31,금,3,8
2018-08-31,금,4,10
2018-08-31,금,5,11
2018-08-31,금,6,10
2018-08-31,금,7,18
2018-08-31,금,8,32
2018-08-31,금,9,44
2018-08-31,금,10,37
2018-08-31,금,11,42
2018-08-31,금,12,38
2018-08-31,금,13,38
2018-08-31,금,14,38
2018-08-31,금,15,47
2018-08-31,금,16,42
2018-08-31,금,17,44
2018-08-31,금,18,39
2018-08-31,금,19,33
2018-08-31,금,20,34
2018-08-31,금,21,29
2018-08-31,금,22,25
2018-08-31,금,23,20
2018-08-31,금,24,16
2018-09-01,토,1,17
2018-09-01,토,2,11
2018-09-01,토,3,11
2018-09-01,토,4,11
2018-09-01,토,5,12
2018-09-01,토,6,10
2018-09-01,토,7,15
2018-09-01,토,8,18
2018-09-01,토,9,23
2018-09-01,토,10,33
2018-09-01,토,11,30
2018-09-01,토,12,30
2018-09-01,토,13,29
2018-09-01,토,14,29
2018-09-01,토,15,30
2018-09-01,토,16,27
2018-09-01,토,17,25
2018-09-01,토,18,30
2018-09-01,토,19,28
2018-09-01,토,20,29
2018-09-01,토,21,29
2018-09-01,토,22,23
2018-09-01,토,23,18
2018-09-01,토,24,19
2018-09-02,일,1,15
2018-09-02,일,2,13
2018-09-02,일,3,12
2018-09-02,일,4,10
2018-09-02,일,5,12
2018-09-02,일,6,12
2018-09-02,일,7,13
2018-09-02,일,8,14
2018-09-02,일,9,25
2018-09-02,일,10,24
2018-09-02,일,11,27
2018-09-02,일,12,30
2018-09-02,일,13,25
2018-09-02,일,14,28
2018-09-02,일,15,24
2018-09-02,일,16,29
2018-09-02,일,17,30
2018-09-02,일,18,30
2018-09-02,일,19,24
2018-09-02,일,20,31
2018-09-02,일,21,29
2018-09-02,일,22,25
2018-09-02,일,23,21
2018-09-02,일,24,18
2018-09-03,월,1,13
2018-09-03,월,2,11
2018-09-03,월,3,11
2018-09-03,월,4,9
2018-09-03,월,5,10
2018-09-03,월,6,11
2018-09-03,월,7,23
2018-09-03,월,8,44
2018-09-03,월,9,52
2018-09-03,월,10,53
2018-09-03,월,11,56
2018-09-03,월,12,57
2018-09-03,월,13,58
2018-09-03,월,14,68
2018-09-03,월,15,65
2018-09-03,월,16,58
2018-09-03,월,17,59
2018-09-03,월,18,50
2018-09-03,월,19,32
2018-09-03,월,20,35
2018-09-03,월,21,33
2018-09-03,월,22,28
2018-09-03,월,23,21
2018-09-03,월,24,15
2018-09-04,화,1,13
2018-09-04,화,2,9
2018-09-04,화,3,8
2018-09-04,화,4,10
2018-09-04,화,5,8
2018-09-04,화,6,11
2018-09-04,화,7,21
2018-09-04,화,8,37
2018-09-04,화,9,48
2018-09-04,화,10,44
2018-09-04,화,11,50
2018-09-04,화,12,55
2018-09-04,화,13,61
2018-09-04,화,14,50
2018-09-04,화,15,55
2018-09-04,화,16,51
2018-09-04,화,17,52
2018-09-04,화,18,39
2018-09-04,화,19,32
2018-09-04,화,20,33
2018-09-04,화,21,30
2018-09-04,화,22,29
2018-09-04,화,23,23
2018-09-04,화,24,16
2018-09-05,수,1,14
2018-09-05,수,2,10
2018-09-05,수,3,10
2018-09-05,수,4,9
2018-09-05,수,5,10
2018-09-05,수,6,9
2018-09-05,수,7,26
2018-09-05,수,8,39
2018-09-05,수,9,40
2018-09-05,수,10,45
2018-09-05,수,11,50
2018-09-05,수,12,50
2018-09-05,수,13,50
2018-09-05,수,14,55
2018-09-05,수,15,50
2018-09-05,수,16,46
2018-09-05,수,17,48
2018-09-05,수,18,37
2018-09-05,수,19,29
2018-09-05,수,20,30
2018-09-05,수,21,31
2018-09-05,수,22,25
2018-09-05,수,23,22
2018-09-05,수,24,19
2018-09-06,목,1,13
2018-09-06,목,2,12
2018-09-06,목,3,13
2018-09-06,목,4,10
2018-09-06,목,5,12
2018-09-06,목,6,11
2018-09-06,목,7,24
2018-09-06,목,8,42
2018-09-06,목,9,43
2018-09-06,목,10,43
2018-09-06,목,11,47
2018-09-06,목,12,51
2018-09-06,목,13,49
2018-09-06,목,14,54
2018-09-06,목,15,55
2018-09-06,목,16,51
2018-09-06,목,17,39
2018-09-06,목,18,36
2018-09-06,목,19,29
2018-09-06,목,20,28
2018-09-06,목,21,31
2018-09-06,목,22,27
2018-09-06,목,23,23
2018-09-06,목,24,13
2018-09-07,금,1,14
2018-09-07,금,2,11
2018-09-07,금,3,9
2018-09-07,금,4,9
2018-09-07,금,5,10
2018-09-07,금,6,14
2018-09-07,금,7,16
2018-09-07,금,8,37
2018-09-07,금,9,40
2018-09-07,금,10,43
2018-09-07,금,11,45
2018-09-07,금,12,42
2018-09-07,금,13,42
2018-09-07,금,14,46
2018-09-07,금,15,43
2018-09-07,금,16,37
2018-09-07,금,17,35
2018-09-07,금,18,31
2018-09-07,금,19,27
2018-09-07,금,20,28
2018-09-07,금,21,25
2018-09-07,금,22,23
2018-09-07,금,23,21
2018-09-07,금,24,18
2018-09-08,토,1,15
2018-09-08,토,2,8
2018-09-08,토,3,7
2018-09-08,토,4,10
2018-09-08,토,5,9
2018-09-08,토,6,11
2018-09-08,토,7,12
2018-09-08,토,8,15
2018-09-08,토,9,24
2018-09-08,토,10,27
2018-09-08,토,11,30
2018-09-08,토,12,29
2018-09-08,토,13,25
2018-09-08,토,14,26
2018-09-08,토,15,24
2018-09-08,토,16,24
2018-09-08,토,17,25
2018-09-08,토,18,22
2018-09-08,토,19,24
2018-09-08,토,20,25
2018-09-08,토,21,24
2018-09-08,토,22,23
2018-09-08,토,23,21
2018-09-08,토,24,18
2018-09-09,일,1,19
2018-09-09,일,2,10
2018-09-09,일,3,10
2018-09-09,일,4,10
2018-09-09,일,5,9
2018-09-09,일,6,12
2018-09-09,일,7,14
2018-09-09,일,8,16
2018-09-09,일,9,26
2018-09-09,일,10,25
2018-09-09,일,11,25
2018-09-09,일,12,26
2018-09-09,일,13,24
2018-09-09,일,14,23
2018-09-09,일,15,21
2018-09-09,일,16,21
2018-09-09,일,17,25
2018-09-09,일,18,26
2018-09-09,일,19,26
2018-09-09,일,20,24
2018-09-09,일,21,25
2018-09-09,일,22,26
2018-09-09,일,23,24
2018-09-09,일,24,19
2018-09-10,월,1,16
2018-09-10,월,2,10
2018-09-10,월,3,11
2018-09-10,월,4,9
2018-09-10,월,5,12
2018-09-10,월,6,13
2018-09-10,월,7,24
2018-09-10,월,8,40
2018-09-10,월,9,38
2018-09-10,월,10,37
2018-09-10,월,11,42
2018-09-10,월,12,40
2018-09-10,월,13,46
2018-09-10,월,14,55
2018-09-10,월,15,55
2018-09-10,월,16,45
2018-09-10,월,17,39
2018-09-10,월,18,36
2018-09-10,월,19,34
2018-09-10,월,20,33
2018-09-10,월,21,28
2018-09-10,월,22,30
2018-09-10,월,23,23
2018-09-10,월,24,19
2018-09-11,화,1,15
2018-09-11,화,2,12
2018-09-11,화,3,12
2018-09-11,화,4,12
2018-09-11,화,5,10
2018-09-11,화,6,13
2018-09-11,화,7,21
2018-09-11,화,8,33
2018-09-11,화,9,37
2018-09-11,화,10,35
2018-09-11,화,11,33
2018-09-11,화,12,35
2018-09-11,화,13,34
2018-09-11,화,14,37
2018-09-11,화,15,37
2018-09-11,화,16,34
2018-09-11,화,17,35
2018-09-11,화,18,34
2018-09-11,화,19,33
2018-09-11,화,20,33
2018-09-11,화,21,31
2018-09-11,화,22,29
2018-09-11,화,23,25
2018-09-11,화,24,22
2018-09-12,수,1,17
2018-09-12,수,2,14
2018-09-12,수,3,15
2018-09-12,수,4,13
2018-09-12,수,5,14
2018-09-12,수,6,14
2018-09-12,수,7,20
2018-09-12,수,8,37
2018-09-12,수,9,37
2018-09-12,수,10,36
2018-09-12,수,11,34
2018-09-12,수,12,35
2018-09-12,수,13,36
2018-09-12,수,14,38
2018-09-12,수,15,36
2018-09-12,수,16,36
2018-09-12,수,17,37
2018-09-12,수,18,35
2018-09-12,수,19,35
2018-09-12,수,20,35
2018-09-12,수,21,32
2018-09-12,수,22,30
2018-09-12,수,23,25
2018-09-12,수,24,20
2018-09-13,목,1,14
2018-09-13,목,2,11
2018-09-13,목,3,9
2018-09-13,목,4,9
2018-09-13,목,5,11
2018-09-13,목,6,13
2018-09-13,목,7,29
2018-09-13,목,8,31
2018-09-13,목,9,33
2018-09-13,목,10,31
2018-09-13,목,11,35
2018-09-13,목,12,31
2018-09-13,목,13,36
2018-09-13,목,14,33
2018-09-13,목,15,32
2018-09-13,목,16,34
2018-09-13,목,17,36
2018-09-13,목,18,31
2018-09-13,목,19,31
2018-09-13,목,20,32
2018-09-13,목,21,30
2018-09-13,목,22,29
2018-09-13,목,23,27
2018-09-13,목,24,20
2018-09-14,금,1,16
2018-09-14,금,2,11
2018-09-14,금,3,10
2018-09-14,금,4,10
2018-09-14,금,5,10
2018-09-14,금,6,16
2018-09-14,금,7,18
2018-09-14,금,8,38
2018-09-14,금,9,35
2018-09-14,금,10,33
2018-09-14,금,11,32
2018-09-14,금,12,30
2018-09-14,금,13,34
2018-09-14,금,14,38
2018-09-14,금,15,40
2018-09-14,금,16,42
2018-09-14,금,17,38
2018-09-14,금,18,35
2018-09-14,금,19,31
2018-09-14,금,20,27
2018-09-14,금,21,25
2018-09-14,금,22,27
2018-09-14,금,23,21
2018-09-14,금,24,14
2018-09-15,토,1,11
2018-09-15,토,2,13
2018-09-15,토,3,11
2018-09-15,토,4,10
2018-09-15,토,5,7
2018-09-15,토,6,9
2018-09-15,토,7,10
2018-09-15,토,8,14
2018-09-15,토,9,26
2018-09-15,토,10,24
2018-09-15,토,11,27
2018-09-15,토,12,28
2018-09-15,토,13,30
2018-09-15,토,14,27
2018-09-15,토,15,26
2018-09-15,토,16,24
2018-09-15,토,17,26
2018-09-15,토,18,28
2018-09-15,토,19,28
2018-09-15,토,20,27
2018-09-15,토,21,29
2018-09-15,토,22,24
2018-09-15,토,23,19
2018-09-15,토,24,14
2018-09-16,일,1,16
2018-09-16,일,2,11
2018-09-16,일,3,10
2018-09-16,일,4,9
2018-09-16,일,5,9
2018-09-16,일,6,10
2018-09-16,일,7,12
2018-09-16,일,8,16
2018-09-16,일,9,21
2018-09-16,일,10,31
2018-09-16,일,11,31
2018-09-16,일,12,28
2018-09-16,일,13,32
2018-09-16,일,14,26
2018-09-16,일,15,27
2018-09-16,일,16,27
2018-09-16,일,17,33
2018-09-16,일,18,37
2018-09-16,일,19,43
2018-09-16,일,20,44
2018-09-16,일,21,40
2018-09-16,일,22,28
2018-09-16,일,23,27
2018-09-16,일,24,19
2018-09-17,월,1,17
2018-09-17,월,2,12
2018-09-17,월,3,12
2018-09-17,월,4,11
2018-09-17,월,5,12
2018-09-17,월,6,17
2018-09-17,월,7,23
2018-09-17,월,8,43
2018-09-17,월,9,38
2018-09-17,월,10,45
2018-09-17,월,11,37
2018-09-17,월,12,42
2018-09-17,월,13,47
2018-09-17,월,14,40
2018-09-17,월,15,45
2018-09-17,월,16,44
2018-09-17,월,17,42
2018-09-17,월,18,37
2018-09-17,월,19,36
2018-09-17,월,20,38
2018-09-17,월,21,36
2018-09-17,월,22,34
2018-09-17,월,23,31
2018-09-17,월,24,22
2018-09-18,화,1,21
2018-09-18,화,2,10
2018-09-18,화,3,14
2018-09-18,화,4,15
2018-09-18,화,5,15
2018-09-18,화,6,17
2018-09-18,화,7,22
2018-09-18,화,8,41
2018-09-18,화,9,37
2018-09-18,화,10,34
2018-09-18,화,11,34
2018-09-18,화,12,41
2018-09-18,화,13,38
2018-09-18,화,14,43
2018-09-18,화,15,43
2018-09-18,화,16,42
2018-09-18,화,17,38
2018-09-18,화,18,38
2018-09-18,화,19,29
2018-09-18,화,20,33
2018-09-18,화,21,31
2018-09-18,화,22,30
2018-09-18,화,23,26
2018-09-18,화,24,19
2018-09-19,수,1,20
2018-09-19,수,2,12
2018-09-19,수,3,15
2018-09-19,수,4,17
2018-09-19,수,5,15
2018-09-19,수,6,14
2018-09-19,수,7,25
2018-09-19,수,8,37
2018-09-19,수,9,37
2018-09-19,수,10,31
2018-09-19,수,11,33
2018-09-19,수,12,33
2018-09-19,수,13,35
2018-09-19,수,14,33
2018-09-19,수,15,37
2018-09-19,수,16,34
2018-09-19,수,17,35
2018-09-19,수,18,33
2018-09-19,수,19,37
2018-09-19,수,20,38
2018-09-19,수,21,36
2018-09-19,수,22,30
2018-09-19,수,23,26
2018-09-19,수,24,26
2018-09-20,목,1,17
2018-09-20,목,2,13
2018-09-20,목,3,12
2018-09-20,목,4,13
2018-09-20,목,5,13
2018-09-20,목,6,14
2018-09-20,목,7,23
2018-09-20,목,8,37
2018-09-20,목,9,34
2018-09-20,목,10,32
2018-09-20,목,11,28
2018-09-20,목,12,29
2018-09-20,목,13,35
2018-09-20,목,14,29
2018-09-20,목,15,28
2018-09-20,목,16,29
2018-09-20,목,17,30
2018-09-20,목,18,31
2018-09-20,목,19,30
2018-09-20,목,20,37
2018-09-20,목,21,34
2018-09-20,목,22,35
2018-09-20,목,23,28
2018-09-20,목,24,27
2018-09-21,금,1,21
2018-09-21,금,2,17
2018-09-21,금,3,17
2018-09-21,금,4,20
2018-09-21,금,5,19
2018-09-21,금,6,20
2018-09-21,금,7,25
2018-09-21,금,8,38
2018-09-21,금,9,37
2018-09-21,금,10,26
2018-09-21,금,11,29
2018-09-21,금,12,26
2018-09-21,금,13,28
2018-09-21,금,14,25
2018-09-21,금,15,23
2018-09-21,금,16,23
2018-09-21,금,17,26
2018-09-21,금,18,27
2018-09-21,금,19,27
2018-09-21,금,20,35
2018-09-21,금,21,36
2018-09-21,금,22,32
2018-09-21,금,23,34
2018-09-21,금,24,23
2018-09-22,토,1,18
2018-09-22,토,2,16
2018-09-22,토,3,16
2018-09-22,토,4,15
2018-09-22,토,5,13
2018-09-22,토,6,15
2018-09-22,토,7,17
2018-09-22,토,8,18
2018-09-22,토,9,25
2018-09-22,토,10,30
2018-09-22,토,11,32
2018-09-22,토,12,32
2018-09-22,토,13,29
2018-09-22,토,14,25
2018-09-22,토,15,26
2018-09-22,토,16,23
2018-09-22,토,17,25
2018-09-22,토,18,24
2018-09-22,토,19,25
2018-09-22,토,20,28
2018-09-22,토,21,25
2018-09-22,토,22,25
2018-09-22,토,23,25
